,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
9356,2020-08-04,DE-ST,63.201755,9200105.369437,2402029.123943,17.098563000000013,0.00022,32.683707,2.460384
9357,2020-08-04,DE-TH,63.735268,9046177.781637,2335625.106089,16.147828000000004,0.000324,30.402474,2.595288
9396,2020-08-05,DE-BB,53.946282,18257624.502636,2426525.784773,19.79655600000001,0.0,38.193573,2.202012
9397,2020-08-05,DE-BE,51.11958,18917506.923077,2431074.777972,20.79271700000004,0.0,40.692308,2.531235
9398,2020-08-05,DE-BW,63.673067,17849104.354287,2310198.617229,17.119813000000022,1e-06,45.385486,2.641498
9399,2020-08-05,DE-BY,69.915202,12216983.37037,2296350.472012,16.06271000000004,6e-05,42.234237,1.945263
9400,2020-08-05,DE-HB,52.587286,18469534.948718,2435044.429487,21.71923300000003,0.0,39.730769,4.119818
9401,2020-08-05,DE-HE,52.186702,20488604.463134,2358154.874305,19.207195000000013,0.0,42.085217,2.274006
9402,2020-08-05,DE-HH,52.907797,17469771.742424,2431841.952652,21.146869000000038,0.0,40.181818,3.198611
9403,2020-08-05,DE-MV,56.633103,18063968.477903,2432833.212892,19.599823000000015,0.0,37.176471,2.80455
9404,2020-08-05,DE-NI,53.695489,18852304.824561,2419964.030154,20.421762,7e-06,38.854347,2.979028
9405,2020-08-05,DE-NW,46.654236,20420039.680865,2391240.135508,20.825207000000034,0.0,41.180753,2.579377
9406,2020-08-05,DE-RP,48.928273,21077143.498612,2353495.582705,19.805909000000042,0.0,44.485522,2.123721
9407,2020-08-05,DE-SH,60.748782,13661052.977882,2433368.75391,19.860681,0.000478,33.164879,4.043229
9408,2020-08-05,DE-SL,50.582145,21326382.902174,2354964.403533,20.04024000000004,0.0,45.0,2.219769
9409,2020-08-05,DE-SN,57.387109,16106876.808574,2363713.943124,18.456248000000016,4e-06,39.035229,2.001643
9410,2020-08-05,DE-ST,51.632427,18904669.075395,2409559.171478,20.078967000000034,0.0,38.422582,2.096242
9411,2020-08-05,DE-TH,54.847175,19152827.637488,2343802.565414,18.777679000000035,0.0,41.26118,2.269194
9450,2020-08-06,DE-BB,50.154539,19547264.437861,2433781.979664,22.510537999999997,0.0,40.715792,2.400863
9451,2020-08-06,DE-BE,47.579429,19754942.629371,2438405.15035,23.255160000000046,0.0,41.0,2.768357
9452,2020-08-06,DE-BW,63.506139,18542313.991449,2313545.843829,19.901779000000033,0.0,44.937139,2.457915
9453,2020-08-06,DE-BY,65.757484,18127310.654882,2299633.502315,19.14820800000001,1e-05,44.333095,1.994905
9454,2020-08-06,DE-HB,51.013889,17925280.820513,2443596.727564,23.884884,0.0,39.666667,2.407692
9455,2020-08-06,DE-HE,48.232258,20544775.815487,2363441.849203,21.648033999999996,0.0,41.858096,1.977334
9456,2020-08-06,DE-HH,47.921844,18245032.787879,2440625.373106,23.909468000000004,0.0,39.643939,1.925663
9457,2020-08-06,DE-MV,51.506092,19237974.965559,2442332.359342,22.586288000000025,0.0,39.098141,2.572699
9458,2020-08-06,DE-NI,49.838204,18631264.348684,2427939.688596,23.122342000000003,0.0,40.132239,1.993036
9459,2020-08-06,DE-NW,42.737561,19956197.191346,2397867.223405,23.752917000000025,0.0,41.280144,2.184966
9460,2020-08-06,DE-RP,49.163255,20519222.434748,2358326.39647,22.06072800000004,0.0,43.804839,2.399126
9461,2020-08-06,DE-SH,57.671107,18435826.313673,2443443.169459,22.512891000000025,5e-06,37.584897,2.441132
9462,2020-08-06,DE-SL,50.8625,20658197.538043,2359025.235734,22.218512000000032,0.0,44.774457,3.239708
9463,2020-08-06,DE-SN,55.817001,18879185.607385,2368729.531728,21.108541000000002,1e-06,41.541596,2.343287
9464,2020-08-06,DE-ST,45.591634,20079770.228761,2416106.888654,22.790399000000036,0.0,40.60868,2.07749
9465,2020-08-06,DE-TH,46.700185,20598903.411989,2349061.85823,21.463670000000036,0.0,42.204091,2.144969
9504,2020-08-07,DE-BB,55.88728,13561397.761737,2433406.390723,25.029125000000022,9e-06,40.173738,1.978178
9505,2020-08-07,DE-BE,54.112559,13262771.93007,2437727.851399,25.78047700000002,1.9e-05,40.846154,2.283071
9506,2020-08-07,DE-BW,61.773112,19879619.50728,2314356.616189,22.96469400000001,1.9e-05,44.344118,2.328569
9507,2020-08-07,DE-BY,63.29349,19369768.750842,2300536.010522,21.931752000000017,1.5e-05,43.972044,1.97279
9508,2020-08-07,DE-HB,49.388034,19836942.230769,2446606.169872,25.254224000000022,0.0,39.179487,2.356143
9509,2020-08-07,DE-HE,45.388862,20381167.081141,2363624.69146,24.206277,0.0,41.641349,1.843632
9510,2020-08-07,DE-HH,52.568813,19188814.424242,2443810.666667,24.685827000000018,0.0,38.242424,2.507828
9511,2020-08-07,DE-MV,61.365999,14951388.385248,2444137.622371,23.300318000000004,6e-06,38.204511,2.469049
9512,2020-08-07,DE-NI,52.217025,19439090.598684,2430164.184759,24.366794000000027,0.0,39.860028,1.990671
9513,2020-08-07,DE-NW,43.359096,20273192.676133,2398908.281835,25.244695000000036,0.0,40.904665,1.842321
9514,2020-08-07,DE-RP,47.118877,20426509.198731,2358587.130603,24.939617,0.0,43.296311,2.055981
9515,2020-08-07,DE-SH,59.75399,19265347.105451,2447605.639969,23.301823000000013,0.0,37.547364,2.679336
9516,2020-08-07,DE-SL,49.323891,20562379.086957,2359295.574049,25.349035000000015,0.0,45.0,3.030106
9517,2020-08-07,DE-SN,58.940315,15633927.509338,2369035.421689,23.978278000000046,1.9e-05,41.315789,1.854018
9518,2020-08-07,DE-ST,53.826042,15963717.142332,2416820.581832,24.792423000000042,0.0,40.31004,1.894109
9519,2020-08-07,DE-TH,49.397213,19825453.248335,2349648.932326,23.79376000000002,1e-06,41.736917,1.928281
9558,2020-08-08,DE-BB,50.299934,16309581.130555,2428920.033015,27.203165000000013,5.2e-05,40.005523,1.849617
9559,2020-08-08,DE-BE,48.029925,17047059.321678,2432960.994755,27.77272700000003,6e-06,40.622378,2.030915
9560,2020-08-08,DE-BW,54.608075,20551957.407904,2314414.597412,23.99166200000002,1e-06,43.81627,1.788
9561,2020-08-08,DE-BY,58.901755,19103506.175084,2299712.603956,23.01502800000003,1.1e-05,43.628837,1.524724
9562,2020-08-08,DE-HB,56.919071,18464387.128205,2444381.967949,26.360997999999995,1e-06,38.064103,2.725267
9563,2020-08-08,DE-HE,46.338087,17759954.909226,2361596.667006,26.267697999999996,6.2e-05,41.445721,1.599784
9564,2020-08-08,DE-HH,57.569191,18010244.712121,2440784.210227,26.037814000000026,2e-06,38.0,2.059628
9565,2020-08-08,DE-MV,63.983962,14423038.242304,2439139.002057,24.964859000000047,6.1e-05,37.671746,2.08082
9566,2020-08-08,DE-NI,55.032662,18390310.736842,2427492.822917,26.180510000000027,6e-06,39.053022,1.943603
9567,2020-08-08,DE-NW,44.699064,19530769.554203,2396749.356773,26.933565000000044,2.4e-05,40.564796,1.834666
9568,2020-08-08,DE-RP,45.705068,18250424.639429,2357236.040956,26.894543999999996,3.5e-05,42.528362,1.586809
9569,2020-08-08,DE-SH,67.603874,17363498.954424,2444924.563114,23.96193900000003,3e-06,36.388293,2.088204
9570,2020-08-08,DE-SL,45.742936,18902771.722826,2358360.52038,27.460167000000013,0.0,44.88587,2.240987
9571,2020-08-08,DE-SN,49.915832,17200239.232598,2366176.612267,25.767888000000028,1e-06,41.109508,1.863206
9572,2020-08-08,DE-ST,49.244319,16372385.754321,2412722.426627,27.41154400000005,1.8e-05,40.111806,1.762872
9573,2020-08-08,DE-TH,46.669819,17554900.586584,2347121.7299,26.165422000000035,2e-06,41.118459,1.901945
9612,2020-08-09,DE-BB,56.27944,11968090.21165,2424272.887208,26.180182000000002,0.00113,30.264625,2.128427
9613,2020-08-09,DE-BE,54.033013,10682451.195804,2428494.33042,26.904138000000046,0.001713,35.748252,2.346212
9614,2020-08-09,DE-BW,52.5118,19009680.100763,2308673.856309,24.40668100000005,3e-05,43.33187,2.071192
9615,2020-08-09,DE-BY,57.301495,16790850.979798,2294326.681397,23.440705000000037,0.000102,43.107661,1.641535
9616,2020-08-09,DE-HB,57.722064,6378753.121795,2441237.685897,25.157114000000036,2.5e-05,30.769231,3.44797
9617,2020-08-09,DE-HE,50.161375,12276971.813635,2356589.405706,25.613994000000048,0.000796,37.670619,2.196207
9618,2020-08-09,DE-HH,56.84754,10946047.530303,2437674.763258,25.067268000000013,2.8e-05,30.651515,2.962532
9619,2020-08-09,DE-MV,69.25328,13206079.770802,2435424.76402,24.10399700000005,0.000294,23.834197,2.631553
9620,2020-08-09,DE-NI,58.54116,9575015.743421,2423934.89364,25.353476999999998,0.000298,30.750039,2.736542
9621,2020-08-09,DE-NW,58.501124,11569207.327586,2392330.91785,24.958124999999995,0.001893,36.707685,2.42049
9622,2020-08-09,DE-RP,49.294227,13859847.444665,2352240.248017,25.988366000000042,0.000776,40.621182,2.219303
9623,2020-08-09,DE-SH,62.776193,13638050.544236,2442328.091935,23.59301400000004,9e-06,25.075067,2.815159
9624,2020-08-09,DE-SL,42.889097,16630669.4375,2353205.768342,27.596163000000047,0.000809,43.475543,2.830956
9625,2020-08-09,DE-SN,48.190075,15585621.537776,2360464.23663,26.275705000000016,9.8e-05,38.902801,2.232541
9626,2020-08-09,DE-ST,50.896659,12883058.47922,2407965.96313,27.05149300000005,0.001013,33.080912,2.229406
9627,2020-08-09,DE-TH,47.249352,13060703.417222,2341666.862036,26.103946000000008,0.000929,38.198858,2.290733
9666,2020-08-10,DE-BB,68.297497,9914641.238325,2424858.586493,23.60389600000002,0.00243,31.666081,2.18438
9667,2020-08-10,DE-BE,62.50338,11145717.51049,2429446.945804,24.706676000000016,0.001412,36.783217,2.624475
9668,2020-08-10,DE-BW,53.24804,19028008.227178,2302675.482378,24.599647000000004,0.000232,42.352438,2.077559
9669,2020-08-10,DE-BY,60.376846,16782501.828283,2289161.292929,23.460497000000032,0.001054,42.552463,2.253064
9670,2020-08-10,DE-HB,62.42906,16191278.371795,2437823.650641,25.134085000000027,0.00177,37.858974,3.246368
9671,2020-08-10,DE-HE,59.142393,13585345.109114,2352616.928214,24.431797000000017,0.001746,35.334198,3.052078
9672,2020-08-10,DE-HH,61.857639,14928664.454545,2435154.816288,25.553029000000038,0.003087,36.931818,2.956629
9673,2020-08-10,DE-MV,72.301759,15366448.501981,2435421.862923,23.500366000000042,0.002133,35.923804,2.843084
9674,2020-08-10,DE-NI,63.33849,14644408.291118,2421173.441886,24.735096,0.001874,36.941928,2.815715
9675,2020-08-10,DE-NW,59.204036,15733867.688979,2388109.021185,25.352411000000018,0.001009,39.389678,2.935411
9676,2020-08-10,DE-RP,52.680669,12898882.542642,2346570.247025,25.778568000000007,0.000529,40.335978,2.41866
9677,2020-08-10,DE-SH,69.395403,17105730.06345,2439938.73492,23.904453000000046,0.000776,35.865505,3.808004
9678,2020-08-10,DE-SL,45.286923,12008121.798913,2347112.661005,26.908479,0.000406,41.945652,3.153148
9679,2020-08-10,DE-SN,72.549243,3689081.822156,2359897.019525,21.98101200000002,0.004672,25.315365,2.554711
9680,2020-08-10,DE-ST,62.685292,6312685.100864,2408133.074292,24.46770600000002,0.003311,30.005149,2.506597
9681,2020-08-10,DE-TH,67.117305,8407178.756898,2340367.825761,22.60683700000004,0.003821,30.310181,3.089076
9720,2020-08-11,DE-BB,56.446605,17224735.78584,2428695.527743,24.72502800000001,0.000102,38.292493,3.190667
9721,2020-08-11,DE-BE,50.00848,17557451.006993,2433179.166084,25.97438500000004,0.00021,38.0,3.915035
9722,2020-08-11,DE-BW,59.386894,16723657.580772,2305524.366073,24.47476400000005,0.001432,40.875896,2.120933
9723,2020-08-11,DE-BY,66.097618,16530636.043771,2292743.526094,22.824644000000035,0.000887,41.364502,2.215899
9724,2020-08-11,DE-HB,53.801763,17732641.564103,2439927.759615,26.500328000000025,1.9e-05,37.730769,4.684829
9725,2020-08-11,DE-HE,60.245679,16019443.667655,2354547.462671,24.68617900000004,0.000542,39.497962,3.1379
9726,2020-08-11,DE-HH,57.37077,18325369.954545,2438864.386364,25.522699000000046,1.6e-05,36.075758,3.869003
9727,2020-08-11,DE-MV,68.694452,18260191.386163,2441163.223255,22.402586000000042,4e-06,36.21213,4.107519
9728,2020-08-11,DE-NI,55.662051,17354294.486842,2423154.190241,25.843815000000006,6.3e-05,38.078744,3.922962
9729,2020-08-11,DE-NW,58.912096,14017338.931034,2388999.348152,25.575549000000024,0.00081,38.927654,3.13116
9730,2020-08-11,DE-RP,58.45779,14218134.06426,2347946.525585,25.31292000000002,0.000912,38.023007,2.905322
9731,2020-08-11,DE-SH,69.218075,18498904.788204,2443840.910188,23.474402999999995,2.2e-05,35.693923,4.634173
9732,2020-08-11,DE-SL,56.782371,16412900.755435,2348399.247962,25.468763000000024,0.000837,39.834239,3.044226
9733,2020-08-11,DE-SN,64.435661,15123595.189728,2362449.857916,23.33776400000005,0.000828,38.34635,2.537774
9734,2020-08-11,DE-ST,54.242939,16073869.226186,2410734.263516,25.704277000000047,0.000229,39.270688,3.222278
9735,2020-08-11,DE-TH,62.486605,14318628.311132,2342452.655328,23.74679900000001,0.000784,38.99334,2.975648
9774,2020-08-12,DE-BB,47.623865,18405486.598795,2426672.407984,23.976484000000028,0.0,37.792368,2.902194
9775,2020-08-12,DE-BE,41.066084,19015359.58042,2431251.75,25.05533200000002,0.0,38.0,3.339307
9776,2020-08-12,DE-BW,62.051607,16843229.672984,2304004.391264,24.400860000000023,0.001153,41.320314,2.235456
9777,2020-08-12,DE-BY,63.397446,17390336.001684,2291141.589857,23.226268000000005,0.000159,41.396502,2.226567
9778,2020-08-12,DE-HB,48.369659,15086054.166667,2436329.544872,26.41575800000004,0.0,36.75641,4.633333
9779,2020-08-12,DE-HE,63.524821,12852617.759911,2352827.051686,23.97516200000001,0.002364,35.416451,2.875772
9780,2020-08-12,DE-HH,53.064868,15919437.80303,2435553.532197,24.667078000000004,0.0,36.0,3.768592
9781,2020-08-12,DE-MV,63.963724,17510968.542518,2438181.400564,21.503055000000018,1e-06,35.921365,3.633507
9782,2020-08-12,DE-NI,50.527048,16071962.432018,2419917.158991,25.794723000000033,0.000231,37.168534,3.716137
9783,2020-08-12,DE-NW,64.178346,15970748.382466,2386784.319529,24.300662000000045,0.002863,37.311246,3.094894
9784,2020-08-12,DE-RP,68.263501,15926829.720746,2346509.153411,23.731137000000047,0.000803,40.145577,2.947894
9785,2020-08-12,DE-SH,65.145135,16308926.354781,2440355.681747,22.542663000000005,1e-05,35.082216,4.646738
9786,2020-08-12,DE-SL,63.139254,17079199.402174,2347139.866168,24.548505000000034,0.000117,40.369565,3.301438
9787,2020-08-12,DE-SN,56.976383,16230819.894737,2360673.658001,23.849062000000004,6.4e-05,40.083192,2.649114
9788,2020-08-12,DE-ST,46.369226,16966431.491725,2408179.589555,25.55220300000002,1.1e-05,38.80434,3.137906
9789,2020-08-12,DE-TH,59.6297,14832914.035205,2339959.849072,23.64465100000001,0.000305,37.694101,2.66827
9828,2020-08-13,DE-BB,52.398738,14767185.866683,2416433.983053,23.709640000000036,0.000753,31.223952,2.274342
9829,2020-08-13,DE-BE,45.502798,14802621.685315,2420894.234266,25.095979,0.000196,36.188811,2.607459
9830,2020-08-13,DE-BW,75.192598,3884079.396377,2303231.812168,20.882593000000043,0.004575,26.530391,2.103308
9831,2020-08-13,DE-BY,75.353335,6751035.271254,2287769.614268,20.532564000000036,0.005504,31.026767,2.283875
9832,2020-08-13,DE-HB,50.916986,14215058.807692,2428224.945513,25.686697000000038,2.2e-05,36.74359,3.927083
9833,2020-08-13,DE-HE,77.27558,3042596.248981,2348158.021119,21.571619999999996,0.005098,24.717673,2.519132
9834,2020-08-13,DE-HH,54.450537,16189197.55303,2426250.503788,24.008807000000047,1e-05,36.0,3.690372
9835,2020-08-13,DE-MV,64.86569,17899753.546785,2427835.367114,21.465395,1.3e-05,35.610789,3.419669
9836,2020-08-13,DE-NI,57.979919,11758992.461623,2412130.877193,24.567106000000024,0.002063,33.163642,2.996773
9837,2020-08-13,DE-NW,68.648549,7927217.957291,2381018.538145,23.860404000000017,0.003621,33.901735,2.250644
9838,2020-08-13,DE-RP,71.716801,3254409.171162,2343539.459242,22.41383300000001,0.000513,32.444268,2.135622
9839,2020-08-13,DE-SH,63.639917,18235560.265862,2431685.794013,21.90110100000004,1e-06,35.196604,4.388509
9840,2020-08-13,DE-SL,63.836186,6402024.560462,2345334.959918,23.138113000000033,0.000125,35.11413,2.28211
9841,2020-08-13,DE-SN,56.399408,12585039.920204,2351745.612797,24.371294000000034,0.001234,33.227929,2.545648
9842,2020-08-13,DE-ST,62.372231,10719898.907871,2399913.400699,23.31733300000002,0.003553,21.831924,2.079173
9843,2020-08-13,DE-TH,69.718962,8218796.490961,2333706.548763,21.95416800000004,0.0043,26.048049,2.498436
9882,2020-08-14,DE-BB,61.446792,5942980.424492,2412888.54582,22.77815700000002,0.002293,27.415014,2.078485
9883,2020-08-14,DE-BE,57.299884,5940491.986014,2417742.793706,23.50475,0.002875,35.034965,2.788025
9884,2020-08-14,DE-BW,79.597519,5907256.713081,2303401.06107,19.793488000000025,0.006545,25.807026,2.09778
9885,2020-08-14,DE-BY,81.04066,7965547.328493,2286711.63931,19.697460000000035,0.008292,27.995836,2.036867
9886,2020-08-14,DE-HB,68.335362,7195859.314103,2426849.996795,23.908329000000037,0.001111,30.089744,2.344658
9887,2020-08-14,DE-HE,84.145284,3453264.076093,2348654.064098,20.33533,0.010432,24.521304,2.171503
9888,2020-08-14,DE-HH,58.351105,10529035.106061,2422734.270833,23.634816,0.000256,35.636364,2.285196
9889,2020-08-14,DE-MV,67.825739,10505149.592121,2422150.602789,21.922348,0.000614,28.913441,2.016077
9890,2020-08-14,DE-NI,75.399113,4876835.405702,2410843.530702,22.40719800000005,0.00594,25.489822,1.9357
9891,2020-08-14,DE-NW,74.946736,5719860.353476,2382724.089588,22.500589000000048,0.006945,32.204417,2.04351
9892,2020-08-14,DE-RP,73.468521,7668695.085482,2345323.059897,21.362922000000026,0.002245,30.490282,2.252603
9893,2020-08-14,DE-SH,67.080605,14324358.911081,2427382.016421,21.36620700000003,6.1e-05,32.288651,3.042491
9894,2020-08-14,DE-SL,75.432462,7832572.019022,2347613.086277,20.851856999999995,0.001138,29.491848,2.404608
9895,2020-08-14,DE-SN,75.908212,6765487.98907,2349410.820671,21.526069000000007,0.009173,25.152377,2.3077
9896,2020-08-14,DE-ST,73.257102,6421907.995679,2396708.960739,22.576864,0.00877,23.869805,1.974408
9897,2020-08-14,DE-TH,85.87665,3284404.189938,2332571.086584,19.970015000000046,0.017591,18.569458,2.521234
9936,2020-08-15,DE-BB,59.492203,13852618.205624,2416186.579651,23.424175000000048,0.000389,33.387396,1.832532
9937,2020-08-15,DE-BE,54.286714,14791907.839161,2420597.298951,24.648018000000036,4.1e-05,36.636364,2.138666
9938,2020-08-15,DE-BW,72.763688,13166572.724289,2301765.964814,21.155152000000044,0.001651,38.533626,1.677123
9939,2020-08-15,DE-BY,81.958635,8423367.897727,2286590.716751,19.87558100000001,0.005856,28.257316,1.848288
9940,2020-08-15,DE-HB,76.366026,14293587.935897,2430915.628205,22.817248000000006,0.001912,35.794872,1.895299
9941,2020-08-15,DE-HE,79.987993,9484933.804001,2349952.44146,20.83591800000005,0.005158,26.520193,1.779466
9942,2020-08-15,DE-HH,60.782702,13920291.075758,2426284.880682,23.954417000000035,5e-06,34.969697,2.143876
9943,2020-08-15,DE-MV,60.720885,15780378.791527,2425895.559662,23.169156000000044,1e-06,34.913136,2.222398
9944,2020-08-15,DE-NI,77.636238,10609200.067982,2414840.695175,22.174666000000002,0.003774,29.599968,1.594854
9945,2020-08-15,DE-NW,84.244372,7671626.043498,2385894.484167,20.90869600000002,0.005269,26.462024,1.52958
9946,2020-08-15,DE-RP,75.723294,10535006.637644,2345540.717077,21.46969200000001,0.004614,32.519635,1.884042
9947,2020-08-15,DE-SH,66.673697,15588693.896336,2430620.531725,22.314616,5.4e-05,34.905719,2.478024
9948,2020-08-15,DE-SL,70.151188,12918326.557065,2346689.430707,22.543514000000016,0.001899,37.961957,2.194712
9949,2020-08-15,DE-SN,79.594035,5113139.952674,2352563.406728,20.848184000000003,0.007862,21.936757,1.661911
9950,2020-08-15,DE-ST,71.991039,9984937.721589,2400554.560776,22.669200000000046,0.002056,29.609783,1.554426
9951,2020-08-15,DE-TH,86.54144,5911210.861917,2334924.545076,19.860056000000043,0.004982,18.793054,1.717168
9990,2020-08-16,DE-BB,49.027886,18259549.609842,2415050.070926,23.737738000000036,0.0,36.054733,2.969548
9991,2020-08-16,DE-BE,45.450758,18375557.524476,2419640.578671,24.809380000000033,0.0,36.020979,3.526311
9992,2020-08-16,DE-BW,67.51411,15655875.765195,2294555.130229,22.12519900000001,0.00041,39.433095,2.210815
9993,2020-08-16,DE-BY,74.279588,14297862.760943,2281148.49516,20.820645000000013,0.00047,38.665953,2.159717
9994,2020-08-16,DE-HB,68.662019,14761496.179487,2425369.016026,23.925107000000025,0.001216,34.179487,2.699252
9995,2020-08-16,DE-HE,71.289672,13495237.376436,2343174.777788,22.615001000000007,0.002348,35.757318,2.614217
9996,2020-08-16,DE-HH,52.262659,13902724.462121,2422667.323864,24.626261,1e-05,35.0,2.647569
9997,2020-08-16,DE-MV,55.048013,17019759.738799,2424525.811414,23.59978000000001,6e-06,34.769278,2.867563
9998,2020-08-16,DE-NI,69.349525,14119118.515351,2409250.990132,23.19365300000004,0.001744,34.091053,2.363265
9999,2020-08-16,DE-NW,74.004048,13253515.604237,2378084.85249,22.79564800000003,0.006708,35.269551,2.325903
10000,2020-08-16,DE-RP,69.619092,13413299.324474,2337899.52499,22.540331000000037,0.002529,36.594209,2.512569
10001,2020-08-16,DE-SH,59.11377,13801227.180518,2426559.086014,23.583589000000018,1e-06,34.824397,3.257248
10002,2020-08-16,DE-SL,64.051358,13141248.845109,2339063.91644,23.452309000000014,0.00215,38.141304,3.106454
10003,2020-08-16,DE-SN,59.489731,16994534.165959,2350085.280666,22.49402200000003,2.2e-05,37.975806,2.626885
10004,2020-08-16,DE-ST,57.364487,16561019.598382,2397056.613553,23.661654,7.1e-05,35.828981,2.598897
10005,2020-08-16,DE-TH,72.743375,13524309.813035,2329930.344196,21.873154,0.001256,34.431018,2.431815
10044,2020-08-17,DE-BB,51.522778,14727747.78835,2405023.877605,23.710275000000024,0.000255,34.5177,2.568152
10045,2020-08-17,DE-BE,46.137791,15247673.979021,2409169.176573,24.91299300000003,6e-06,35.566434,2.824097
10046,2020-08-17,DE-BW,78.567541,6098242.697885,2296206.355385,18.918749000000048,0.005635,26.703952,2.459101
10047,2020-08-17,DE-BY,78.768287,6849232.680135,2279772.517677,18.800680999999997,0.005885,25.33369,2.286764
10048,2020-08-17,DE-HB,83.110789,4906382.076923,2419295.057692,20.348287000000028,0.00891,23.641026,1.955929
10049,2020-08-17,DE-HE,83.100757,6190013.558818,2340846.781493,19.140860000000032,0.005292,21.029641,2.242471
10050,2020-08-17,DE-HH,60.807702,10761871.128788,2414856.61553,22.52420900000004,0.002888,34.939394,2.789994
10051,2020-08-17,DE-MV,54.703816,15207624.849131,2414482.015468,23.16969800000004,7.2e-05,34.392868,2.992515
10052,2020-08-17,DE-NI,79.673349,5405301.930099,2403276.503289,20.500087000000008,0.009642,23.029036,1.960983
10053,2020-08-17,DE-NW,79.965779,3769044.937176,2375075.292484,20.022595000000024,0.007225,28.63872,2.01342
10054,2020-08-17,DE-RP,73.056344,7145263.063665,2337618.415113,20.086531000000036,0.002761,30.466085,2.81689
10055,2020-08-17,DE-SH,62.354528,12788922.283735,2417720.714812,22.597137000000032,0.000458,33.021001,3.1049
10056,2020-08-17,DE-SL,74.702274,8929841.005435,2340095.800272,19.55327200000005,0.003767,34.592391,2.972713
10057,2020-08-17,DE-SN,67.606091,12557556.75764,2342759.68368,21.062183000000005,0.002267,31.925722,2.658735
10058,2020-08-17,DE-ST,63.948995,10960501.743656,2389546.545513,22.23956000000004,0.003398,28.620449,2.613841
10059,2020-08-17,DE-TH,81.60105,7330987.880828,2325081.292578,19.134659,0.008085,19.690771,2.494787
10098,2020-08-18,DE-BB,78.543089,2844156.558546,2404074.689367,20.368273000000045,0.005877,19.844087,2.349157
10099,2020-08-18,DE-BE,75.601457,1303495.051136,2408494.237762,20.996651000000043,0.006431,27.300699,2.976603
10100,2020-08-18,DE-BW,71.764456,11350642.278253,2297719.965276,18.690200000000004,0.002758,37.649642,2.427664
10101,2020-08-18,DE-BY,75.743279,9900922.243266,2280760.88952,18.14124300000003,0.003725,31.598739,2.419033
10102,2020-08-18,DE-HB,77.273824,10715809.512821,2420436.080128,20.049724000000026,0.001473,29.525641,2.432799
10103,2020-08-18,DE-HE,74.452191,12444057.639126,2342591.401908,18.75561300000004,0.001784,31.751389,2.44877
10104,2020-08-18,DE-HH,76.253186,9154133.700758,2415569.873106,20.511807000000033,0.002172,29.219697,2.225253
10105,2020-08-18,DE-MV,79.844927,5778840.00701,2412342.448263,20.069361000000015,0.003303,18.52545,2.212241
10106,2020-08-18,DE-NI,78.293496,9930820.240132,2404554.394737,19.519901000000004,0.002453,26.723686,2.189084
10107,2020-08-18,DE-NW,74.936946,11811019.763804,2377534.118041,18.81447800000001,0.00146,31.500338,2.446221
10108,2020-08-18,DE-RP,73.087688,10717380.397461,2340049.756446,18.574518000000012,0.003629,32.439111,2.325134
10109,2020-08-18,DE-SH,77.159064,8128407.788204,2417575.167337,20.358739000000014,0.002231,24.063896,2.691471
10110,2020-08-18,DE-SL,75.049919,9660247.82337,2342338.42663,18.545811000000015,0.002873,33.127717,2.417267
10111,2020-08-18,DE-SN,81.12926,4487724.114017,2342479.049024,19.11578700000001,0.01013,21.102292,2.506399
10112,2020-08-18,DE-ST,77.609463,7152088.151618,2390423.60868,20.279792000000043,0.005964,22.191982,2.11943
10113,2020-08-18,DE-TH,77.17004,9754127.852046,2325801.148073,18.726842000000033,0.004072,28.634158,2.673557
10152,2020-08-19,DE-BB,71.604588,12717088.733618,2406718.553038,20.383452000000034,0.000455,31.788099,1.955655
10153,2020-08-19,DE-BE,69.195338,13365976.951049,2411228.501748,21.134090000000015,0.00028,32.916084,2.30711
10154,2020-08-19,DE-BW,69.138973,12288189.545413,2294640.129362,19.470741000000032,0.000505,34.029119,1.583331
10155,2020-08-19,DE-BY,70.530426,13712057.257576,2280331.340488,18.40884200000005,0.000528,36.917202,1.66682
10156,2020-08-19,DE-HB,68.72564,13717856.858974,2419539.407051,20.885785,0.00014,29.910256,2.155021
10157,2020-08-19,DE-HE,68.533861,11333014.242682,2341026.766024,19.396184000000005,0.000233,33.132271,2.017684
10158,2020-08-19,DE-HH,68.684785,14054636.090909,2416011.475379,20.459307000000024,0.000137,34.219697,1.671938
10159,2020-08-19,DE-MV,76.177197,12046040.416946,2414885.894621,19.943523000000027,0.002206,28.065529,2.069459
10160,2020-08-19,DE-NI,68.828612,13026791.776316,2403729.16886,20.285649000000035,0.000217,30.653148,1.882375
10161,2020-08-19,DE-NW,65.763841,9333990.020059,2373967.082939,20.601585999999998,0.000604,34.219292,2.413449
10162,2020-08-19,DE-RP,68.017322,9045357.14637,2336130.586176,20.01450200000005,0.001255,32.579929,2.09702
10163,2020-08-19,DE-SH,71.397968,13862319.560769,2418557.704535,19.860426000000018,0.000231,32.681859,2.122734
10164,2020-08-19,DE-SL,67.877388,9467587.875,2337583.641304,20.53585700000002,0.001184,33.798913,2.145414
10165,2020-08-19,DE-SN,70.839788,12712537.70034,2344596.79011,19.250320000000045,0.000597,34.278862,2.205277
10166,2020-08-19,DE-ST,66.989934,13279592.521883,2391717.474807,20.47152600000004,0.00024,34.293858,1.704453
