date,region_code,confirmed_addition,iso3166-2,population,cases_pc
2020-11-02,Jönköping,21,SE-F,363599,5.775593442226189e-05
2020-11-01,Jönköping,30,SE-F,363599,8.250847774608841e-05
2020-10-31,Jönköping,164,SE-F,363599,0.00045104634501195
2020-10-30,Jönköping,281,SE-F,363599,0.0007728294082216948
2020-10-29,Jönköping,51,SE-F,363599,0.0001402644121683503
2020-10-28,Jönköping,159,SE-F,363599,0.0004372949320542686
2020-10-27,Jönköping,200,SE-F,363599,0.0005500565183072561
2020-10-26,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-10-25,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-10-24,Jönköping,60,SE-F,363599,0.00016501695549217681
2020-10-23,Jönköping,54,SE-F,363599,0.00014851525994295914
2020-10-22,Jönköping,42,SE-F,363599,0.00011551186884452378
2020-10-21,Jönköping,39,SE-F,363599,0.00010726102106991494
2020-10-20,Jönköping,62,SE-F,363599,0.00017051752067524938
2020-10-19,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-10-18,Jönköping,54,SE-F,363599,0.00014851525994295914
2020-10-17,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-10-16,Jönköping,52,SE-F,363599,0.00014301469475988657
2020-10-15,Jönköping,44,SE-F,363599,0.00012101243402759633
2020-10-14,Jönköping,45,SE-F,363599,0.0001237627166191326
2020-10-13,Jönköping,72,SE-F,363599,0.00019802034659061217
2020-10-12,Jönköping,0,SE-F,363599,0.0
2020-10-11,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-10-10,Jönköping,33,SE-F,363599,9.075932552069725e-05
2020-10-09,Jönköping,49,SE-F,363599,0.00013476384698527774
2020-10-08,Jönköping,41,SE-F,363599,0.0001127615862529875
2020-10-07,Jönköping,39,SE-F,363599,0.00010726102106991494
2020-10-06,Jönköping,26,SE-F,363599,7.150734737994328e-05
2020-10-05,Jönköping,4,SE-F,363599,1.1001130366145122e-05
2020-10-04,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-10-03,Jönköping,21,SE-F,363599,5.775593442226189e-05
2020-10-02,Jönköping,27,SE-F,363599,7.425762997147957e-05
2020-10-01,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-09-30,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-09-29,Jönköping,27,SE-F,363599,7.425762997147957e-05
2020-09-28,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-09-27,Jönköping,8,SE-F,363599,2.2002260732290244e-05
2020-09-26,Jönköping,10,SE-F,363599,2.7502825915362802e-05
2020-09-25,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-09-24,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-09-23,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-09-22,Jönköping,30,SE-F,363599,8.250847774608841e-05
2020-09-21,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-09-20,Jönköping,0,SE-F,363599,0.0
2020-09-19,Jönköping,14,SE-F,363599,3.8503956281507926e-05
2020-09-18,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-09-17,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-09-16,Jönköping,27,SE-F,363599,7.425762997147957e-05
2020-09-15,Jönköping,22,SE-F,363599,6.050621701379817e-05
2020-09-14,Jönköping,0,SE-F,363599,0.0
2020-09-13,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-09-12,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-09-11,Jönköping,30,SE-F,363599,8.250847774608841e-05
2020-09-10,Jönköping,13,SE-F,363599,3.575367368997164e-05
2020-09-09,Jönköping,37,SE-F,363599,0.00010176045588684237
2020-09-08,Jönköping,20,SE-F,363599,5.5005651830725605e-05
2020-09-07,Jönköping,3,SE-F,363599,8.250847774608841e-06
2020-09-06,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-09-05,Jönköping,17,SE-F,363599,4.6754804056116765e-05
2020-09-04,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-09-03,Jönköping,13,SE-F,363599,3.575367368997164e-05
2020-09-02,Jönköping,14,SE-F,363599,3.8503956281507926e-05
2020-09-01,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-08-31,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-08-30,Jönköping,0,SE-F,363599,0.0
2020-08-29,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-08-28,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-08-27,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-08-26,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-08-25,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-08-24,Jönköping,0,SE-F,363599,0.0
2020-08-23,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-08-22,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-08-21,Jönköping,8,SE-F,363599,2.2002260732290244e-05
2020-08-20,Jönköping,14,SE-F,363599,3.8503956281507926e-05
2020-08-19,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-08-18,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-08-17,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-08-16,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-08-15,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-08-14,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-08-13,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-08-12,Jönköping,13,SE-F,363599,3.575367368997164e-05
2020-08-11,Jönköping,19,SE-F,363599,5.225536923918933e-05
2020-08-10,Jönköping,0,SE-F,363599,0.0
2020-08-09,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-08-08,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-08-07,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-08-06,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-08-05,Jönköping,16,SE-F,363599,4.400452146458049e-05
2020-08-04,Jönköping,21,SE-F,363599,5.775593442226189e-05
2020-08-03,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-08-02,Jönköping,3,SE-F,363599,8.250847774608841e-06
2020-08-01,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-07-31,Jönköping,10,SE-F,363599,2.7502825915362802e-05
2020-07-30,Jönköping,14,SE-F,363599,3.8503956281507926e-05
2020-07-29,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-07-28,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-07-27,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-07-26,Jönköping,0,SE-F,363599,0.0
2020-07-25,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-07-24,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-07-23,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-07-22,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-07-21,Jönköping,19,SE-F,363599,5.225536923918933e-05
2020-07-20,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-07-19,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-07-18,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-07-17,Jönköping,16,SE-F,363599,4.400452146458049e-05
2020-07-16,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-07-15,Jönköping,31,SE-F,363599,8.525876033762469e-05
2020-07-14,Jönköping,22,SE-F,363599,6.050621701379817e-05
2020-07-13,Jönköping,3,SE-F,363599,8.250847774608841e-06
2020-07-12,Jönköping,3,SE-F,363599,8.250847774608841e-06
2020-07-11,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-07-10,Jönköping,31,SE-F,363599,8.525876033762469e-05
2020-07-09,Jönköping,26,SE-F,363599,7.150734737994328e-05
2020-07-08,Jönköping,42,SE-F,363599,0.00011551186884452378
2020-07-07,Jönköping,49,SE-F,363599,0.00013476384698527774
2020-07-06,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-07-05,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-07-04,Jönköping,48,SE-F,363599,0.00013201356439374146
2020-07-03,Jönköping,53,SE-F,363599,0.00014576497735142285
2020-07-02,Jönköping,48,SE-F,363599,0.00013201356439374146
2020-07-01,Jönköping,91,SE-F,363599,0.0002502757158298015
2020-06-30,Jönköping,90,SE-F,363599,0.0002475254332382652
2020-06-29,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-06-28,Jönköping,10,SE-F,363599,2.7502825915362802e-05
2020-06-27,Jönköping,100,SE-F,363599,0.00027502825915362805
2020-06-26,Jönköping,110,SE-F,363599,0.00030253108506899084
2020-06-25,Jönköping,159,SE-F,363599,0.0004372949320542686
2020-06-24,Jönköping,229,SE-F,363599,0.0006298147134618082
2020-06-23,Jönköping,169,SE-F,363599,0.00046479775796963137
2020-06-22,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-06-21,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-06-20,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-06-19,Jönköping,224,SE-F,363599,0.0006160633005041268
2020-06-18,Jönköping,169,SE-F,363599,0.00046479775796963137
2020-06-17,Jönköping,206,SE-F,363599,0.0005665582138564738
2020-06-16,Jönköping,143,SE-F,363599,0.0003932904105896881
2020-06-15,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-06-14,Jönköping,16,SE-F,363599,4.400452146458049e-05
2020-06-13,Jönköping,121,SE-F,363599,0.00033278419357588994
2020-06-12,Jönköping,137,SE-F,363599,0.00037678871504047044
2020-06-11,Jönköping,131,SE-F,363599,0.00036028701949125273
2020-06-10,Jönköping,155,SE-F,363599,0.00042629380168812344
2020-06-09,Jönköping,63,SE-F,363599,0.00017326780326678567
2020-06-08,Jönköping,13,SE-F,363599,3.575367368997164e-05
2020-06-07,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-06-06,Jönköping,40,SE-F,363599,0.00011001130366145121
2020-06-05,Jönköping,42,SE-F,363599,0.00011551186884452378
2020-06-04,Jönköping,26,SE-F,363599,7.150734737994328e-05
2020-06-03,Jönköping,41,SE-F,363599,0.0001127615862529875
2020-06-02,Jönköping,35,SE-F,363599,9.625989070376982e-05
2020-06-01,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-05-31,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-05-30,Jönköping,36,SE-F,363599,9.901017329530609e-05
2020-05-29,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-05-28,Jönköping,38,SE-F,363599,0.00010451073847837865
2020-05-27,Jönköping,45,SE-F,363599,0.0001237627166191326
2020-05-26,Jönköping,35,SE-F,363599,9.625989070376982e-05
2020-05-25,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-05-24,Jönköping,17,SE-F,363599,4.6754804056116765e-05
2020-05-23,Jönköping,27,SE-F,363599,7.425762997147957e-05
2020-05-22,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-05-21,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-05-20,Jönköping,32,SE-F,363599,8.800904292916098e-05
2020-05-19,Jönköping,41,SE-F,363599,0.0001127615862529875
2020-05-18,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-05-17,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-05-16,Jönköping,21,SE-F,363599,5.775593442226189e-05
2020-05-15,Jönköping,35,SE-F,363599,9.625989070376982e-05
2020-05-14,Jönköping,14,SE-F,363599,3.8503956281507926e-05
2020-05-13,Jönköping,34,SE-F,363599,9.350960811223353e-05
2020-05-12,Jönköping,29,SE-F,363599,7.975819515455214e-05
2020-05-11,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-05-10,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-05-09,Jönköping,33,SE-F,363599,9.075932552069725e-05
2020-05-08,Jönköping,27,SE-F,363599,7.425762997147957e-05
2020-05-07,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-05-06,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-05-05,Jönköping,22,SE-F,363599,6.050621701379817e-05
2020-05-04,Jönköping,16,SE-F,363599,4.400452146458049e-05
2020-05-03,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-05-02,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-05-01,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-04-30,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-04-29,Jönköping,43,SE-F,363599,0.00011826215143606005
2020-04-28,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-04-27,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-04-26,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-04-25,Jönköping,19,SE-F,363599,5.225536923918933e-05
2020-04-24,Jönköping,24,SE-F,363599,6.600678219687073e-05
2020-04-23,Jönköping,46,SE-F,363599,0.0001265129992106689
2020-04-22,Jönköping,31,SE-F,363599,8.525876033762469e-05
2020-04-21,Jönköping,49,SE-F,363599,0.00013476384698527774
2020-04-20,Jönköping,8,SE-F,363599,2.2002260732290244e-05
2020-04-19,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-04-18,Jönköping,35,SE-F,363599,9.625989070376982e-05
2020-04-17,Jönköping,36,SE-F,363599,9.901017329530609e-05
2020-04-16,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-04-15,Jönköping,28,SE-F,363599,7.700791256301585e-05
2020-04-14,Jönköping,11,SE-F,363599,3.0253108506899083e-05
2020-04-13,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-04-12,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-04-11,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-04-10,Jönköping,19,SE-F,363599,5.225536923918933e-05
2020-04-09,Jönköping,21,SE-F,363599,5.775593442226189e-05
2020-04-08,Jönköping,18,SE-F,363599,4.950508664765304e-05
2020-04-07,Jönköping,23,SE-F,363599,6.325649960533444e-05
2020-04-06,Jönköping,10,SE-F,363599,2.7502825915362802e-05
2020-04-05,Jönköping,12,SE-F,363599,3.3003391098435364e-05
2020-04-04,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-04-03,Jönköping,29,SE-F,363599,7.975819515455214e-05
2020-04-02,Jönköping,32,SE-F,363599,8.800904292916098e-05
2020-04-01,Jönköping,13,SE-F,363599,3.575367368997164e-05
2020-03-31,Jönköping,17,SE-F,363599,4.6754804056116765e-05
2020-03-30,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-03-29,Jönköping,8,SE-F,363599,2.2002260732290244e-05
2020-03-28,Jönköping,10,SE-F,363599,2.7502825915362802e-05
2020-03-27,Jönköping,15,SE-F,363599,4.1254238873044204e-05
2020-03-26,Jönköping,9,SE-F,363599,2.475254332382652e-05
2020-03-25,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-03-24,Jönköping,5,SE-F,363599,1.3751412957681401e-05
2020-03-23,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-03-22,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-03-21,Jönköping,4,SE-F,363599,1.1001130366145122e-05
2020-03-20,Jönköping,3,SE-F,363599,8.250847774608841e-06
2020-03-19,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-03-18,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-03-17,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-03-16,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-03-15,Jönköping,4,SE-F,363599,1.1001130366145122e-05
2020-03-14,Jönköping,0,SE-F,363599,0.0
2020-03-13,Jönköping,4,SE-F,363599,1.1001130366145122e-05
2020-03-12,Jönköping,7,SE-F,363599,1.9251978140753963e-05
2020-03-11,Jönköping,16,SE-F,363599,4.400452146458049e-05
2020-03-10,Jönköping,0,SE-F,363599,0.0
2020-03-09,Jönköping,6,SE-F,363599,1.6501695549217682e-05
2020-03-08,Jönköping,2,SE-F,363599,5.500565183072561e-06
2020-03-07,Jönköping,0,SE-F,363599,0.0
2020-03-06,Jönköping,0,SE-F,363599,0.0
2020-03-05,Jönköping,0,SE-F,363599,0.0
2020-03-04,Jönköping,0,SE-F,363599,0.0
2020-03-03,Jönköping,0,SE-F,363599,0.0
2020-03-02,Jönköping,0,SE-F,363599,0.0
2020-03-01,Jönköping,0,SE-F,363599,0.0
2020-02-29,Jönköping,0,SE-F,363599,0.0
2020-02-28,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2020-02-27,Jönköping,0,SE-F,363599,0.0
2020-02-26,Jönköping,0,SE-F,363599,0.0
2020-02-25,Jönköping,0,SE-F,363599,0.0
2020-02-24,Jönköping,0,SE-F,363599,0.0
2020-02-23,Jönköping,0,SE-F,363599,0.0
2020-02-22,Jönköping,0,SE-F,363599,0.0
2020-02-21,Jönköping,0,SE-F,363599,0.0
2020-02-20,Jönköping,0,SE-F,363599,0.0
2020-02-19,Jönköping,0,SE-F,363599,0.0
2020-02-18,Jönköping,0,SE-F,363599,0.0
2020-02-17,Jönköping,0,SE-F,363599,0.0
2020-02-16,Jönköping,0,SE-F,363599,0.0
2020-02-15,Jönköping,0,SE-F,363599,0.0
2020-02-14,Jönköping,0,SE-F,363599,0.0
2020-02-13,Jönköping,0,SE-F,363599,0.0
2020-02-12,Jönköping,0,SE-F,363599,0.0
2020-02-11,Jönköping,0,SE-F,363599,0.0
2020-02-10,Jönköping,0,SE-F,363599,0.0
2020-02-09,Jönköping,0,SE-F,363599,0.0
2020-02-08,Jönköping,0,SE-F,363599,0.0
2020-02-07,Jönköping,0,SE-F,363599,0.0
2020-02-06,Jönköping,0,SE-F,363599,0.0
2020-02-05,Jönköping,0,SE-F,363599,0.0
2020-02-04,Jönköping,1,SE-F,363599,2.7502825915362805e-06
2021-02-18,Kalmar,90,SE-H,245446,0.00036667943254320705
2021-02-17,Kalmar,76,SE-H,245446,0.0003096404097031526
2021-02-16,Kalmar,113,SE-H,245446,0.0004603863986375822
2021-02-15,Kalmar,31,SE-H,245446,0.00012630069343154909
2021-02-14,Kalmar,18,SE-H,245446,7.333588650864141e-05
2021-02-13,Kalmar,33,SE-H,245446,0.0001344491252658426
2021-02-12,Kalmar,49,SE-H,245446,0.0001996365799401905
2021-02-11,Kalmar,64,SE-H,245446,0.0002607498186973917
2021-02-10,Kalmar,83,SE-H,245446,0.00033815992112317983
2021-02-09,Kalmar,41,SE-H,245446,0.00016704285260301654
2021-02-08,Kalmar,12,SE-H,245446,4.889059100576094e-05
2021-02-07,Kalmar,17,SE-H,245446,6.926167059149467e-05
2021-02-06,Kalmar,26,SE-H,245446,0.00010592961384581537
2021-02-05,Kalmar,49,SE-H,245446,0.0001996365799401905
2021-02-04,Kalmar,61,SE-H,245446,0.0002485271709459515
2021-02-03,Kalmar,97,SE-H,245446,0.00039519894396323427
2021-02-02,Kalmar,77,SE-H,245446,0.00031371462562029937
2021-02-01,Kalmar,23,SE-H,245446,9.370696609437514e-05
2021-01-31,Kalmar,36,SE-H,245446,0.00014667177301728283
2021-01-30,Kalmar,37,SE-H,245446,0.00015074598893442958
2021-01-29,Kalmar,87,SE-H,245446,0.00035445678479176685
2021-01-28,Kalmar,47,SE-H,245446,0.00019148814810589703
2021-01-27,Kalmar,145,SE-H,245446,0.0005907613079862781
2021-01-26,Kalmar,19,SE-H,245446,7.741010242578815e-05
2021-01-25,Kalmar,58,SE-H,245446,0.0002363045231945112
2021-01-24,Kalmar,13,SE-H,245446,5.2964806922907687e-05
2021-01-23,Kalmar,56,SE-H,245446,0.00022815609136021773
2021-01-22,Kalmar,85,SE-H,245446,0.00034630835295747334
2021-01-21,Kalmar,115,SE-H,245446,0.00046853483047187567
2021-01-20,Kalmar,173,SE-H,245446,0.0007048393536663869
2021-01-19,Kalmar,86,SE-H,245446,0.0003503825688746201
2021-01-18,Kalmar,31,SE-H,245446,0.00012630069343154909
2021-01-17,Kalmar,65,SE-H,245446,0.00026482403461453843
2021-01-16,Kalmar,27,SE-H,245446,0.00011000382976296211
2021-01-15,Kalmar,106,SE-H,245446,0.000431866887217555
2021-01-14,Kalmar,157,SE-H,245446,0.000639651898992039
2021-01-13,Kalmar,155,SE-H,245446,0.0006315034671577455
2021-01-12,Kalmar,110,SE-H,245446,0.00044816375088614196
2021-01-11,Kalmar,105,SE-H,245446,0.00042779267130040825
2021-01-10,Kalmar,66,SE-H,245446,0.0002688982505316852
2021-01-09,Kalmar,97,SE-H,245446,0.00039519894396323427
2021-01-08,Kalmar,183,SE-H,245446,0.0007455815128378544
2021-01-07,Kalmar,254,SE-H,245446,0.0010348508429552732
2021-01-06,Kalmar,147,SE-H,245446,0.0005989097398205716
2021-01-05,Kalmar,160,SE-H,245446,0.0006518745467434793
2021-01-04,Kalmar,174,SE-H,245446,0.0007089135695835337
2021-01-03,Kalmar,38,SE-H,245446,0.0001548202048515763
2021-01-02,Kalmar,83,SE-H,245446,0.00033815992112317983
2021-01-01,Kalmar,78,SE-H,245446,0.0003177888415374461
2020-12-31,Kalmar,178,SE-H,245446,0.0007252104332521206
2020-12-30,Kalmar,204,SE-H,245446,0.000831140047097936
2020-12-29,Kalmar,276,SE-H,245446,0.0011244835931325016
2020-12-28,Kalmar,63,SE-H,245446,0.0002566756027802449
2020-12-27,Kalmar,34,SE-H,245446,0.00013852334118298935
2020-12-26,Kalmar,16,SE-H,245446,6.518745467434792e-05
2020-12-25,Kalmar,97,SE-H,245446,0.00039519894396323427
2020-12-24,Kalmar,92,SE-H,245446,0.00037482786437750056
2020-12-23,Kalmar,348,SE-H,245446,0.0014178271391670674
2020-12-22,Kalmar,131,SE-H,245446,0.0005337222851462236
2020-12-21,Kalmar,46,SE-H,245446,0.00018741393218875028
2020-12-20,Kalmar,83,SE-H,245446,0.00033815992112317983
2020-12-19,Kalmar,82,SE-H,245446,0.0003340857052060331
2020-12-18,Kalmar,166,SE-H,245446,0.0006763198422463597
2020-12-17,Kalmar,178,SE-H,245446,0.0007252104332521206
2020-12-16,Kalmar,150,SE-H,245446,0.0006111323875720117
2020-12-15,Kalmar,110,SE-H,245446,0.00044816375088614196
2020-12-14,Kalmar,77,SE-H,245446,0.00031371462562029937
2020-12-13,Kalmar,61,SE-H,245446,0.0002485271709459515
2020-12-12,Kalmar,150,SE-H,245446,0.0006111323875720117
2020-12-11,Kalmar,116,SE-H,245446,0.0004726090463890224
2020-12-10,Kalmar,123,SE-H,245446,0.0005011285578090497
2020-12-09,Kalmar,150,SE-H,245446,0.0006111323875720117
2020-12-08,Kalmar,68,SE-H,245446,0.0002770466823659787
2020-12-07,Kalmar,61,SE-H,245446,0.0002485271709459515
2020-12-06,Kalmar,44,SE-H,245446,0.00017926550035445677
2020-12-05,Kalmar,94,SE-H,245446,0.00038297629621179407
2020-12-04,Kalmar,100,SE-H,245446,0.00040742159171467453
2020-12-03,Kalmar,123,SE-H,245446,0.0005011285578090497
2020-12-02,Kalmar,85,SE-H,245446,0.00034630835295747334
2020-12-01,Kalmar,87,SE-H,245446,0.00035445678479176685
2020-11-30,Kalmar,85,SE-H,245446,0.00034630835295747334
2020-11-29,Kalmar,88,SE-H,245446,0.00035853100070891355
2020-11-28,Kalmar,95,SE-H,245446,0.00038705051212894077
2020-11-27,Kalmar,124,SE-H,245446,0.0005052027737261963
2020-11-26,Kalmar,90,SE-H,245446,0.00036667943254320705
2020-11-25,Kalmar,138,SE-H,245446,0.0005622417965662508
2020-11-24,Kalmar,70,SE-H,245446,0.00028519511420027215
2020-11-23,Kalmar,53,SE-H,245446,0.0002159334436087775
2020-11-22,Kalmar,36,SE-H,245446,0.00014667177301728283
2020-11-21,Kalmar,48,SE-H,245446,0.00019556236402304376
2020-11-20,Kalmar,89,SE-H,245446,0.0003626052166260603
2020-11-19,Kalmar,88,SE-H,245446,0.00035853100070891355
2020-11-18,Kalmar,58,SE-H,245446,0.0002363045231945112
2020-11-17,Kalmar,88,SE-H,245446,0.00035853100070891355
2020-11-16,Kalmar,41,SE-H,245446,0.00016704285260301654
2020-11-15,Kalmar,35,SE-H,245446,0.00014259755710013607
2020-11-14,Kalmar,24,SE-H,245446,9.778118201152188e-05
2020-11-13,Kalmar,96,SE-H,245446,0.0003911247280460875
2020-11-12,Kalmar,77,SE-H,245446,0.00031371462562029937
2020-11-11,Kalmar,66,SE-H,245446,0.0002688982505316852
2020-11-10,Kalmar,84,SE-H,245446,0.0003422341370403266
2020-11-09,Kalmar,80,SE-H,245446,0.0003259372733717396
2020-11-08,Kalmar,32,SE-H,245446,0.00013037490934869584
2020-11-07,Kalmar,34,SE-H,245446,0.00013852334118298935
2020-11-06,Kalmar,54,SE-H,245446,0.00022000765952592423
2020-11-05,Kalmar,66,SE-H,245446,0.0002688982505316852
2020-11-04,Kalmar,85,SE-H,245446,0.00034630835295747334
2020-11-03,Kalmar,43,SE-H,245446,0.00017519128443731005
2020-11-02,Kalmar,4,SE-H,245446,1.629686366858698e-05
2020-11-01,Kalmar,11,SE-H,245446,4.481637508861419e-05
2020-10-31,Kalmar,39,SE-H,245446,0.00015889442076872306
2020-10-30,Kalmar,43,SE-H,245446,0.00017519128443731005
2020-10-29,Kalmar,37,SE-H,245446,0.00015074598893442958
2020-10-28,Kalmar,31,SE-H,245446,0.00012630069343154909
2020-10-27,Kalmar,6,SE-H,245446,2.444529550288047e-05
2020-10-26,Kalmar,20,SE-H,245446,8.14843183429349e-05
2020-10-25,Kalmar,12,SE-H,245446,4.889059100576094e-05
2020-10-24,Kalmar,13,SE-H,245446,5.2964806922907687e-05
2020-10-23,Kalmar,19,SE-H,245446,7.741010242578815e-05
2020-10-22,Kalmar,11,SE-H,245446,4.481637508861419e-05
2020-10-21,Kalmar,19,SE-H,245446,7.741010242578815e-05
2020-10-20,Kalmar,18,SE-H,245446,7.333588650864141e-05
2020-10-19,Kalmar,10,SE-H,245446,4.074215917146745e-05
2020-10-18,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-10-17,Kalmar,8,SE-H,245446,3.259372733717396e-05
2020-10-16,Kalmar,8,SE-H,245446,3.259372733717396e-05
2020-10-15,Kalmar,5,SE-H,245446,2.0371079585733727e-05
2020-10-14,Kalmar,8,SE-H,245446,3.259372733717396e-05
2020-10-13,Kalmar,4,SE-H,245446,1.629686366858698e-05
2020-10-12,Kalmar,1,SE-H,245446,4.074215917146745e-06
2020-10-11,Kalmar,2,SE-H,245446,8.14843183429349e-06
2020-10-10,Kalmar,5,SE-H,245446,2.0371079585733727e-05
2020-10-09,Kalmar,4,SE-H,245446,1.629686366858698e-05
2020-10-08,Kalmar,0,SE-H,245446,0.0
2020-10-07,Kalmar,7,SE-H,245446,2.8519511420027217e-05
2020-10-06,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-10-05,Kalmar,0,SE-H,245446,0.0
2020-10-04,Kalmar,0,SE-H,245446,0.0
2020-10-03,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-10-02,Kalmar,1,SE-H,245446,4.074215917146745e-06
2020-10-01,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-09-30,Kalmar,2,SE-H,245446,8.14843183429349e-06
2020-09-29,Kalmar,4,SE-H,245446,1.629686366858698e-05
2020-09-28,Kalmar,1,SE-H,245446,4.074215917146745e-06
2020-09-27,Kalmar,0,SE-H,245446,0.0
2020-09-26,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-09-25,Kalmar,3,SE-H,245446,1.2222647751440235e-05
2020-09-24,Kalmar,1,SE-H,245446,4.074215917146745e-06
2020-09-23,Kalmar,0,SE-H,245446,0.0
