date,iso3166-2,region_code,confirmed_addition,deceased_addition,population,cases_pc,deaths_pc,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2020-09-10,DE-HE,Hessen,102,2,6265809,1.62788236922e-05,3.191926214156863e-07,64.843118,9476154.472305,2363912.148944,16.16820100000001,0.000131,23.646906,2.355703
2020-09-10,DE-MV,Mecklenburg-Vorpommern,3,0,1609675,1.8637302561075993e-06,0.0,74.990021,7362867.631972,2437467.911308,13.643884000000014,0.000192,20.758915,3.495043
2020-09-10,DE-NI,Niedersachsen,102,0,7982448,1.2778035008809328e-05,0.0,77.583279,5368817.141447,2430847.561952,13.916273000000047,0.000167,21.175477,2.090323
2020-09-10,DE-NW,Nordrhein-Westfalen,317,1,17932651,1.767725251553716e-05,5.5764203519044675e-08,72.464596,7571042.64503,2402180.703291,14.13274100000001,4e-05,23.563444,1.661102
2020-09-10,DE-RP,Rheinland-Pfalz,56,0,4084844,1.3709213864715519e-05,0.0,68.81187,10528195.949226,2359604.594407,17.13158500000003,0.000124,21.555335,2.154253
2020-09-10,DE-SL,Saarland,7,0,990509,7.067073595494841e-06,0.0,77.267402,10855081.675272,2360345.628397,17.16543200000001,1.7e-05,16.535326,2.640851
2020-09-10,DE-SN,Sachsen,46,0,4077937,1.1280213500110473e-05,0.0,71.978352,7341392.647284,2366299.15556,14.832398000000012,0.001534,21.675297,2.52066
2020-09-10,DE-ST,Sachsen-Anhalt,10,0,2208321,4.528327177072536e-06,0.0,70.713922,5243611.40879,2416064.323373,15.04194700000005,0.000142,21.250828,2.420613
2020-09-10,DE-SH,Schleswig-Holstein,16,0,2896712,5.523503889927614e-06,0.0,74.738419,5203580.02223,2443295.463248,13.659581000000003,8.2e-05,18.092046,3.116952
2020-09-10,DE-TH,Thüringen,19,0,2143145,8.865475737759227e-06,0.0,70.279469,6896408.340033,2348162.549715,15.177716000000032,0.000707,22.11275,2.498091
2020-09-11,DE-BW,Baden-Württemberg,267,1,11069533,2.4120258731782092e-05,9.033804768457712e-08,73.540681,7525583.694939,2307166.779119,18.317747999999995,0.000197,25.862722,1.568898
2020-09-11,DE-BY,Bayern,361,1,13076721,2.7606308951609504e-05,7.64717699490568e-08,77.788247,6514002.984848,2292259.169402,16.980304000000046,0.000344,23.897454,1.43111
2020-09-11,DE-BE,Berlin,88,0,3644826,2.4143813723892442e-05,0.0,65.399622,9037222.678322,2429206.805944,15.957316000000048,0.0,24.0,2.117337
2020-09-11,DE-BB,Brandenburg,8,0,2511917,3.184818606665746e-06,0.0,68.367308,8690392.797389,2424581.436103,15.167527000000007,1.6e-05,22.384133,1.745652
2020-09-11,DE-HB,Bremen,8,0,682986,1.1713270843033386e-05,0.0,74.991559,4652501.378205,2437315.907051,14.994339000000025,8e-06,22.974359,2.476923
2020-09-11,DE-HH,Hamburg,54,0,1841179,2.9329033190146096e-05,0.0,72.279135,6361426.534091,2433139.142045,14.835407000000032,1.9e-05,23.954545,1.96512
2020-09-11,DE-HE,Hessen,129,3,6265809,2.0587924081311767e-05,4.787889321235294e-07,65.172085,13939595.703594,2356379.152649,15.309039000000041,1e-06,24.543535,1.749805
2020-09-11,DE-MV,Mecklenburg-Vorpommern,10,0,1609675,6.212434187025331e-06,0.0,73.358763,6535226.749848,2432240.087854,14.419223000000045,8.6e-05,15.651631,1.811606
2020-09-11,DE-NI,Niedersachsen,121,2,7982448,1.5158257216332634e-05,2.5054970605508485e-07,74.386286,8904083.29057,2421338.251096,14.20086200000003,1.9e-05,22.886224,1.862284
2020-09-11,DE-NW,Nordrhein-Westfalen,390,2,17932651,2.1748039372427423e-05,1.1152840703808935e-07,70.933679,12577014.937345,2392205.472898,14.395989000000043,0.0,24.020284,1.600894
2020-09-11,DE-RP,Rheinland-Pfalz,82,0,4084844,2.0074206016190582e-05,0.0,61.640549,13078865.60353,2352154.552261,17.01610100000005,2e-06,25.598175,1.54863
2020-09-11,DE-SL,Saarland,10,0,990509,1.0095819422135487e-05,0.0,60.520561,13652086.19837,2353460.116848,18.21324500000003,0.0,26.858696,1.864742
2020-09-11,DE-SN,Sachsen,69,0,4077937,1.692032025016571e-05,0.0,71.414785,8863671.149618,2360216.235569,15.702355000000011,7.8e-05,24.929542,1.934352
2020-09-11,DE-ST,Sachsen-Anhalt,21,1,2208321,9.509487071852326e-06,4.5283271770725363e-07,67.202028,10490445.338544,2408093.533008,15.423006000000044,3e-06,23.879367,1.727421
2020-09-11,DE-SH,Schleswig-Holstein,11,0,2896712,3.797408924325235e-06,0.0,74.095744,5039760.448838,2434695.963695,14.368902000000048,0.000182,18.172475,3.011962
2020-09-11,DE-TH,Thüringen,24,1,2143145,1.1198495668748498e-05,4.666039861978541e-07,69.368853,10754474.871313,2340788.12726,15.328928000000019,2.4e-05,24.438154,2.051378
2020-09-12,DE-BW,Baden-Württemberg,224,1,11069533,2.0235722681345273e-05,9.033804768457712e-08,70.126077,13117703.820661,2314902.201699,18.58101700000003,1e-06,27.384562,1.479451
2020-09-12,DE-BY,Bayern,257,0,13076721,1.9653244876907597e-05,0.0,75.452156,11568906.744949,2299448.240951,17.44393500000001,9.8e-05,26.790388,1.423425
2020-09-12,DE-BE,Berlin,42,0,3644826,1.1523183822766848e-05,0.0,64.063024,13010776.153846,2430401.966783,18.064452000000017,0.0,24.0,3.532139
2020-09-12,DE-BB,Brandenburg,9,0,2511917,3.582920932498964e-06,0.0,66.375874,12708297.503892,2425805.92989,17.39689000000004,0.0,23.562139,3.056518
2020-09-12,DE-HB,Bremen,12,0,682986,1.756990626455008e-05,0.0,82.89252,4673619.160256,2440146.676282,14.172432000000015,0.000391,17.205128,4.011699
2020-09-12,DE-HH,Hamburg,30,1,1841179,1.629390732785894e-05,5.431302442619648e-07,80.460857,6308035.518939,2434499.664773,14.068651000000045,0.00032,19.742424,3.498706
2020-09-12,DE-HE,Hessen,93,0,6265809,1.4842456895829413e-05,0.0,65.778221,13283187.022601,2361992.39598,17.325732000000016,0.0,24.202297,2.460499
2020-09-12,DE-MV,Mecklenburg-Vorpommern,6,0,1609675,3.7274605122151987e-06,0.0,72.926214,10505983.980494,2431417.100046,15.651976000000047,7.5e-05,21.437976,4.278245
2020-09-12,DE-NI,Niedersachsen,84,0,7982448,1.0523087654313564e-05,0.0,77.452194,8005036.046601,2424489.800439,14.68652400000002,0.00022,20.084425,3.449492
2020-09-12,DE-NW,Nordrhein-Westfalen,322,5,17932651,1.7956073533132385e-05,2.788210175952234e-07,72.9753,11492878.93757,2398222.177259,15.478621000000032,1e-05,23.485012,2.755604
2020-09-12,DE-RP,Rheinland-Pfalz,54,1,4084844,1.3219599083832821e-05,2.4480739044134857e-07,63.018004,13328816.243951,2358699.887644,18.157897000000048,0.0,24.982547,2.133925
2020-09-12,DE-SL,Saarland,6,0,990509,6.057491653281293e-06,0.0,61.389765,13906570.622283,2360540.652174,18.778875000000028,0.0,26.029891,2.348698
2020-09-12,DE-SN,Sachsen,41,0,4077937,1.0054103337054987e-05,0.0,70.328401,10979968.369058,2364408.506261,18.246438000000012,1e-06,23.806452,2.759179
2020-09-12,DE-ST,Sachsen-Anhalt,13,0,2208321,5.886825330194297e-06,0.0,64.753086,12949097.88893,2411180.142148,17.468834000000015,0.0,23.98345,3.230393
2020-09-12,DE-SH,Schleswig-Holstein,9,0,2896712,3.106970938084283e-06,0.0,79.886267,4362606.462802,2434683.451296,14.33400800000004,0.000822,15.297587,4.783495
2020-09-12,DE-TH,Thüringen,23,0,2143145,1.0731891682550643e-05,0.0,67.117977,12427557.87726,2346157.701832,17.304363000000023,0.0,24.010466,2.961192
2020-09-13,DE-BW,Baden-Württemberg,113,0,11069533,1.0208199388357214e-05,0.0,67.775904,14600179.940374,2327235.960654,19.077860000000044,0.0,26.649873,1.664781
2020-09-13,DE-BY,Bayern,217,4,13076721,1.6594374078945324e-05,3.058870797962272e-07,73.013074,13582922.372054,2312868.022096,18.066643,1e-06,26.298477,1.469424
2020-09-13,DE-BE,Berlin,6,0,3644826,1.6461691175381212e-06,0.0,68.669959,10540652.118881,2446771.265734,17.57899100000003,0.0,22.699301,2.924301
2020-09-13,DE-BB,Brandenburg,3,0,2511917,1.1943069774996547e-06,0.0,70.245611,10573948.333417,2441997.557871,17.18590800000004,0.0,21.336681,2.597501
2020-09-13,DE-HB,Bremen,5,0,682986,7.320794276895866e-06,0.0,78.794444,9448485.128205,2454118.794872,16.49625900000001,0.0,23.025641,3.880182
2020-09-13,DE-HH,Hamburg,35,0,1841179,1.9009558549168767e-05,0.0,76.686581,10548232.469697,2449019.181818,16.319795,0.0,23.0,3.593876
2020-09-13,DE-HE,Hessen,63,1,6265809,1.0054567574594119e-05,1.5959631070784315e-07,66.106295,13546840.078548,2375958.874398,17.76443500000005,0.0,23.835865,1.653825
2020-09-13,DE-MV,Mecklenburg-Vorpommern,1,0,1609675,6.212434187025331e-07,0.0,72.64348,10387587.256477,2446743.034822,16.65761600000002,1e-06,17.4968,3.942703
2020-09-13,DE-NI,Niedersachsen,78,1,7982448,9.77143853614831e-06,1.2527485302754243e-07,77.190849,9485580.789474,2438777.515899,16.37172800000002,1e-06,22.360739,3.028729
2020-09-13,DE-NW,Nordrhein-Westfalen,189,3,17932651,1.0539434465099443e-05,1.6729261055713402e-07,71.740654,12525651.163624,2411301.102152,16.867975,0.0,23.657652,1.969416
2020-09-13,DE-RP,Rheinland-Pfalz,9,0,4084844,2.203266513972137e-06,0.0,59.261308,14253473.979373,2371585.513189,18.694852000000026,0.0,24.598175,1.382548
2020-09-13,DE-SL,Saarland,1,0,990509,1.0095819422135488e-06,0.0,56.45676,14611353.581522,2372825.277174,19.383320000000026,0.0,25.350543,1.690138
2020-09-13,DE-SN,Sachsen,14,0,4077937,3.4331084565553614e-06,0.0,70.398544,10394069.718591,2379719.442699,17.80778600000002,0.0,22.417233,1.82705
2020-09-13,DE-ST,Sachsen-Anhalt,2,0,2208321,9.056654354145073e-07,0.0,67.467082,9590698.231335,2426907.238047,17.647077000000024,1e-06,23.558661,2.174234
2020-09-13,DE-SH,Schleswig-Holstein,9,0,2896712,3.106970938084283e-06,0.0,80.073879,6743855.875335,2449066.139522,16.18334600000003,7.7e-05,16.522788,4.944722
2020-09-13,DE-TH,Thüringen,13,0,2143145,6.065851820572103e-06,0.0,68.165263,11326261.057088,2360841.161037,17.68981100000002,0.0,23.152712,1.961259
2020-09-14,DE-BW,Baden-Württemberg,193,0,11069533,1.7435243203123383e-05,0.0,68.828652,14190326.6263,2324778.872198,19.72645700000004,0.0,25.451352,1.832099
2020-09-14,DE-BY,Bayern,395,1,13076721,3.0206349129877435e-05,7.64717699490568e-08,70.011104,13916658.60101,2311434.703704,18.885587000000044,0.0,25.507614,1.945177
2020-09-14,DE-BE,Berlin,95,0,3644826,2.6064344361020252e-05,0.0,66.272436,12286854.657343,2449728.631119,20.54674,0.0,21.748252,1.968706
2020-09-14,DE-BB,Brandenburg,11,0,2511917,4.379125584165401e-06,0.0,67.375607,12363749.961587,2445048.884446,20.158434,0.0,21.846096,1.697055
2020-09-14,DE-HB,Bremen,2,0,682986,2.9283177107583465e-06,0.0,75.119923,12510995.179487,2455802.461538,19.367635000000007,0.0,22.461538,2.12735
2020-09-14,DE-HH,Hamburg,46,1,1841179,2.4983991236050378e-05,5.431302442619648e-07,75.13614,12496175.015152,2452586.098485,19.035288000000037,0.0,22.0,1.484028
2020-09-14,DE-HE,Hessen,102,0,6265809,1.62788236922e-05,0.0,63.473885,11829403.351612,2374152.858559,20.01558600000004,0.0,23.444239,2.335842
2020-09-14,DE-MV,Mecklenburg-Vorpommern,2,0,1609675,1.2424868374050662e-06,0.0,72.36702,12294275.069186,2452501.840826,19.195037000000013,0.0,20.924109,1.951295
2020-09-14,DE-NI,Niedersachsen,115,0,7982448,1.4406608098167379e-05,0.0,71.677754,12378566.622807,2439687.020285,19.40644500000002,0.0,23.057914,1.627644
2020-09-14,DE-NW,Nordrhein-Westfalen,373,1,17932651,2.0800047912603664e-05,5.5764203519044675e-08,62.694861,12947740.401397,2408342.546879,20.689850000000035,0.0,23.890241,2.042446
2020-09-14,DE-RP,Rheinland-Pfalz,50,0,4084844,1.2240369522067428e-05,0.0,57.209071,13541577.795716,2368177.91075,20.82590300000004,0.0,24.188814,2.129481
2020-09-14,DE-SL,Saarland,4,0,990509,4.038327768854195e-06,0.0,54.060179,14002533.244565,2368823.827446,21.473235000000045,0.0,25.0,2.436175
2020-09-14,DE-SN,Sachsen,46,1,4077937,1.1280213500110473e-05,2.4522203261109725e-07,65.641123,12758000.990238,2381200.497772,20.668766000000005,0.0,23.656621,2.356758
2020-09-14,DE-ST,Sachsen-Anhalt,8,1,2208321,3.622661741658029e-06,4.5283271770725363e-07,62.640119,12015882.46929,2427907.448327,20.744117000000017,0.0,23.37477,1.692333
2020-09-14,DE-SH,Schleswig-Holstein,24,0,2896712,8.285255834891421e-06,0.0,79.338853,12325226.542002,2455155.304625,18.135869000000014,0.0,21.314567,2.044789
2020-09-14,DE-TH,Thüringen,17,0,2143145,7.93226776536352e-06,0.0,63.411249,12085804.35823,2360799.599191,20.169294000000036,0.0,22.739772,2.278352
2020-09-15,DE-BW,Baden-Württemberg,370,1,11069533,3.3425077643293534e-05,9.033804768457712e-08,66.480715,13670576.236654,2316507.706494,20.264249000000007,2e-06,24.904091,1.562879
2020-09-15,DE-BY,Bayern,548,4,13076721,4.190652993208313e-05,3.058870797962272e-07,71.819,13487524.203704,2301688.955598,19.11064600000003,2.4e-05,25.173804,1.410905
2020-09-15,DE-BE,Berlin,117,0,3644826,3.210029779199336e-05,0.0,64.713725,12269110.979021,2435863.431818,22.573369000000014,0.0,20.538462,2.968765
2020-09-15,DE-BB,Brandenburg,16,0,2511917,6.369637213331492e-06,0.0,65.465556,12111010.862164,2431439.670914,22.091178000000014,0.0,19.425308,2.377147
2020-09-15,DE-HB,Bremen,18,0,682986,2.635485939682512e-05,0.0,75.603688,7962504.301282,2443414.426282,20.949198000000024,0.0,18.282051,1.349252
2020-09-15,DE-HH,Hamburg,45,0,1841179,2.4440860991788414e-05,0.0,74.752652,7500463.181818,2439483.653409,20.674435000000017,0.0,19.992424,1.524085
2020-09-15,DE-HE,Hessen,97,0,6265809,1.5480842138660785e-05,0.0,63.927965,11018106.217117,2363805.07864,20.580457000000024,0.0,20.719526,1.55086
2020-09-15,DE-MV,Mecklenburg-Vorpommern,13,0,1609675,8.07616444313293e-06,0.0,71.93446,9967771.175861,2439042.514782,21.05305900000002,0.0,14.805242,1.865667
2020-09-15,DE-NI,Niedersachsen,199,2,7982448,2.4929695752480942e-05,2.5054970605508485e-07,71.519327,9495654.73136,2427387.572368,20.881483000000003,0.0,18.162222,1.240436
2020-09-15,DE-NW,Nordrhein-Westfalen,395,3,17932651,2.2026860390022648e-05,1.6729261055713402e-07,59.68538,11097284.739464,2398089.751352,22.23965800000002,0.0,22.074375,1.515087
2020-09-15,DE-RP,Rheinland-Pfalz,50,2,4084844,1.2240369522067428e-05,4.896147808826971e-07,56.106049,13252598.248314,2359444.625843,22.212024000000042,0.0,24.131297,1.4923
2020-09-15,DE-SL,Saarland,7,0,990509,7.067073595494841e-06,0.0,54.84555,13981005.478261,2360824.487772,22.86886400000003,0.0,24.432065,1.803261
2020-09-15,DE-SN,Sachsen,57,2,4077937,1.3977655858832542e-05,4.904440652221945e-07,62.632881,12877887.020374,2368405.437288,21.88511900000003,0.0,22.449491,3.053291
2020-09-15,DE-ST,Sachsen-Anhalt,9,0,2208321,4.075494459365283e-06,0.0,62.751439,11856463.214049,2414464.17957,22.078213000000005,0.0,21.762413,1.748592
2020-09-15,DE-SH,Schleswig-Holstein,35,0,2896712,1.2082664759216656e-05,0.0,79.742313,7697453.235925,2442519.664768,19.323717000000045,0.0,14.540214,1.582082
2020-09-15,DE-TH,Thüringen,26,1,2143145,1.2131703641144206e-05,4.666039861978541e-07,63.763439,12030777.323977,2348885.597288,20.844363000000044,0.0,22.87726,1.91232
2020-09-16,DE-BW,Baden-Württemberg,357,4,11069533,3.225068302339403e-05,3.613521907383085e-07,66.779558,7927445.295759,2312823.965334,19.755110000000002,0.000109,19.314074,1.618918
2020-09-16,DE-BY,Bayern,517,3,13076721,3.953590506366237e-05,2.294153098471704e-07,73.609223,9717729.057239,2296399.120791,18.962099000000023,0.000759,21.777064,1.585069
2020-09-16,DE-BE,Berlin,175,0,3644826,4.80132659281952e-05,0.0,64.507343,7910266.286713,2427587.81993,22.00804400000004,5.7e-05,20.909091,3.156993
2020-09-16,DE-BB,Brandenburg,18,0,2511917,7.165841864997928e-06,0.0,65.941867,8785645.79877,2423276.226337,21.354692999999997,5e-05,19.182024,2.765751
2020-09-16,DE-HB,Bremen,15,0,682986,2.19623828306876e-05,0.0,83.085257,9001281.128205,2446461.25,16.831033000000048,8e-06,16.333333,3.73953
2020-09-16,DE-HH,Hamburg,56,0,1841179,3.0415293678670025e-05,0.0,80.587657,11024417.742424,2439711.893939,16.879639999999995,0.0,16.234848,3.199558
2020-09-16,DE-HE,Hessen,175,3,6265809,2.792935437387255e-05,4.787889321235294e-07,64.111783,6957573.343275,2361166.217488,20.47797700000001,0.000287,14.77362,2.386364
2020-09-16,DE-NI,Niedersachsen,180,2,7982448,2.2549473544957638e-05,2.5054970605508485e-07,77.559116,8534039.324561,2428781.860746,17.856531000000018,4.9e-05,18.033297,3.173304
2020-09-16,DE-NW,Nordrhein-Westfalen,472,3,17932651,2.6320704060989087e-05,1.6729261055713402e-07,66.790971,11435342.835925,2399546.120014,20.094536000000005,6.9e-05,22.995267,3.071904
2020-09-16,DE-RP,Rheinland-Pfalz,81,0,4084844,1.9829398625749233e-05,0.0,59.392277,9115101.723721,2357843.241571,21.64408000000003,0.000509,21.833796,2.25501
2020-09-16,DE-SL,Saarland,22,0,990509,2.2210802728698073e-05,0.0,59.358594,9567373.319293,2359100.226223,21.833290000000034,0.000654,23.839674,2.25248
2020-09-16,DE-SN,Sachsen,57,0,4077937,1.3977655858832542e-05,0.0,63.762031,11035159.364813,2360690.569822,21.27212700000001,0.000182,20.32343,2.668421
2020-09-16,DE-ST,Sachsen-Anhalt,17,0,2208321,7.698156201023312e-06,0.0,63.353101,6182508.378264,2410174.800018,21.33979000000005,0.00015,15.706878,2.821077
2020-09-16,DE-SH,Schleswig-Holstein,30,0,2896712,1.0356569793614278e-05,0.0,82.08853,10056375.069258,2443519.465371,15.830524000000025,2e-06,17.319035,3.791598
2020-09-16,DE-TH,Thüringen,25,0,2143145,1.1665099654946353e-05,0.0,65.407338,5983400.271646,2344624.492626,20.29420300000004,0.000587,15.591342,2.359816
2020-09-17,DE-BW,Baden-Württemberg,373,0,11069533,3.3696091786347264e-05,0.0,72.455706,9271867.39762,2318368.032759,17.861297000000036,9.2e-05,22.177952,3.603484
2020-09-17,DE-BY,Bayern,535,2,13076721,4.091239692274539e-05,1.529435398981136e-07,74.003602,8778812.611532,2305076.259259,16.42240800000002,0.002457,21.363193,3.248765
2020-09-17,DE-BE,Berlin,176,0,3644826,4.8287627447784885e-05,0.0,58.155157,8722978.048951,2452689.615385,14.967107999999996,3.3e-05,21.0,3.712937
2020-09-17,DE-BB,Brandenburg,11,0,2511917,4.379125584165401e-06,0.0,61.570318,9051901.206126,2447876.548833,14.02874700000001,5e-05,20.522722,3.283202
2020-09-17,DE-HB,Bremen,4,0,682986,5.856635421516693e-06,0.0,67.366774,11983403.320513,2468274.891026,12.679916000000048,0.0,21.551282,3.569712
2020-09-17,DE-HH,Hamburg,81,0,1841179,4.3993549785219145e-05,0.0,66.433964,12228590.515152,2464018.185606,12.013254000000018,0.0,19.340909,2.700947
2020-09-17,DE-HE,Hessen,146,0,6265809,2.33010613633451e-05,0.0,61.979011,11112128.613746,2375207.16784,14.942858999999999,7e-06,23.136717,4.451882
2020-09-17,DE-MV,Mecklenburg-Vorpommern,16,0,1609675,9.93989469924053e-06,0.0,64.681827,11541456.159403,2460112.528421,12.397833000000048,1e-05,18.726913,3.481611
2020-09-17,DE-NI,Niedersachsen,172,1,7982448,2.1547274720737297e-05,1.2527485302754243e-07,66.801506,11471762.532895,2449888.046053,12.692557000000022,7e-06,21.393088,3.11142
2020-09-17,DE-NW,Nordrhein-Westfalen,601,3,17932651,3.351428631494585e-05,1.6729261055713402e-07,62.511168,10937436.08339,2415353.297667,14.125762000000009,5e-06,23.514988,3.643374
2020-09-17,DE-RP,Rheinland-Pfalz,60,0,4084844,1.4688443426480914e-05,0.0,60.704509,11716910.324871,2368084.959342,16.647872000000007,1e-06,23.401825,4.230076
2020-09-17,DE-SL,Saarland,14,0,990509,1.4134147190989683e-05,0.0,62.036311,12012921.516304,2366996.331522,17.956079000000045,0.0,24.0,5.263508
2020-09-17,DE-SN,Sachsen,76,2,4077937,1.863687447844339e-05,4.904440652221945e-07,66.353047,6620122.30539,2379182.590407,14.066349000000002,0.000134,19.085314,3.654298
2020-09-17,DE-ST,Sachsen-Anhalt,28,0,2208321,1.2679316095803102e-05,0.0,60.364149,8263193.038433,2432328.792939,14.233143000000041,8.9e-05,20.604634,3.546014
2020-09-17,DE-SH,Schleswig-Holstein,36,0,2896712,1.2427883752337132e-05,0.0,68.980475,11560524.866845,2468510.538315,11.676804000000004,0.0,17.947721,3.05153
2020-09-17,DE-TH,Thüringen,25,0,2143145,1.1665099654946353e-05,0.0,66.1807,8741736.755233,2360900.272003,13.91754000000003,6.3e-05,21.003806,4.435131
2020-09-18,DE-BW,Baden-Württemberg,305,2,11069533,2.7553104543796023e-05,1.8067609536915424e-07,68.238804,12752703.663277,2317785.502138,16.22409200000004,3e-06,23.623064,3.699972
2020-09-18,DE-BY,Bayern,459,2,13076721,3.510054240661707e-05,1.529435398981136e-07,64.151909,13046166.117845,2306705.811869,13.850562000000025,7e-06,23.99774,3.280136
2020-09-18,DE-BE,Berlin,192,0,3644826,5.267741176121988e-05,0.0,58.590502,12170430.65035,2455530.643357,12.897834000000046,0.0,20.076923,1.875321
2020-09-18,DE-BB,Brandenburg,24,0,2511917,9.554455819997238e-06,0.0,63.137792,12220940.91765,2450597.881434,11.704784000000018,0.0,19.0118,1.610952
2020-09-18,DE-HB,Bremen,13,0,682986,1.9034065119929253e-05,0.0,63.864584,12561844.0,2464013.503205,12.331724000000008,0.0,19.628205,3.384295
2020-09-18,DE-HH,Hamburg,75,0,1841179,4.073476831964736e-05,0.0,66.530964,12536827.363636,2461566.609848,11.623667000000012,0.0,19.0,2.101231
2020-09-18,DE-HE,Hessen,119,1,6265809,1.8991960974233336e-05,1.5959631070784315e-07,55.27306,13100113.587996,2372248.334568,14.17592000000002,0.0,23.950722,3.979963
2020-09-18,DE-MV,Mecklenburg-Vorpommern,10,0,1609675,6.212434187025331e-06,0.0,71.480406,11970432.221884,2460358.598141,11.249087000000031,0.0,18.141116,1.45167
2020-09-18,DE-NI,Niedersachsen,205,0,7982448,2.5681344870646198e-05,0.0,61.719719,12626397.210526,2446061.948465,12.303291999999999,0.0,20.404608,2.986197
2020-09-18,DE-NW,Nordrhein-Westfalen,537,6,17932651,2.994537728972699e-05,3.3458522111426804e-07,55.063836,12971686.485463,2408731.577868,14.51738400000005,0.0,23.126437,3.700193
2020-09-18,DE-RP,Rheinland-Pfalz,73,1,4084844,1.7870939502218444e-05,2.4480739044134857e-07,56.709367,13314999.549385,2363391.253967,16.117557000000033,0.0,23.999207,4.476476
2020-09-18,DE-SL,Saarland,8,0,990509,8.07665553770839e-06,0.0,56.706522,13549292.945652,2362053.908967,17.54592500000001,0.0,24.0,5.779914
2020-09-18,DE-SN,Sachsen,66,2,4077937,1.6184654152332416e-05,4.904440652221945e-07,58.828788,12960347.69652,2382064.723048,11.940597000000025,0.0,21.33107,2.555406
2020-09-18,DE-ST,Sachsen-Anhalt,24,0,2208321,1.0867985224974086e-05,0.0,55.755132,12679239.985289,2432654.549099,12.533500000000004,0.0,20.620449,2.498705
2020-09-18,DE-SH,Schleswig-Holstein,32,0,2896712,1.1047007779855229e-05,0.0,73.378102,12222191.252011,2465602.568141,10.897001000000046,0.0,17.636282,1.839405
2020-09-18,DE-TH,Thüringen,32,0,2143145,1.4931327558331331e-05,0.0,57.238941,13280740.366318,2360462.631066,12.665287000000035,0.0,23.534253,3.516106
2020-09-19,DE-BW,Baden-Württemberg,205,0,11069533,1.8519299775338308e-05,0.0,68.744193,13059850.503698,2308490.186214,15.568785000000048,4e-06,23.495725,1.951562
2020-09-19,DE-BY,Bayern,309,2,13076721,2.362977691425855e-05,1.529435398981136e-07,66.082251,12885599.989899,2295301.659091,13.616864000000021,2.4e-05,23.652629,2.008219
2020-09-19,DE-BE,Berlin,58,0,3644826,1.5912968136201838e-05,0.0,53.545513,8608473.895105,2441745.713287,14.443151999999998,0.0,17.79021,3.147349
2020-09-19,DE-BB,Brandenburg,7,0,2511917,2.7867162808325276e-06,0.0,59.463206,8651509.519709,2437010.923111,13.083696000000032,0.0,12.614361,2.430556
2020-09-19,DE-HB,Bremen,25,0,682986,3.660397138447933e-05,0.0,61.499626,10643233.974359,2449573.682692,13.629166999999995,0.0,15.769231,3.965865
2020-09-19,DE-HH,Hamburg,65,0,1841179,3.530346587702771e-05,0.0,66.300695,8649368.015152,2447759.6875,12.999431000000016,0.0,16.469697,2.690057
2020-09-19,DE-HE,Hessen,74,0,6265809,1.1810126992380393e-05,0.0,52.185796,13431555.356428,2360132.950445,14.54353100000003,0.0,23.731753,2.888542
2020-09-19,DE-MV,Mecklenburg-Vorpommern,8,0,1609675,4.969947349620265e-06,0.0,70.125394,8735792.448491,2448089.979122,12.05629700000003,1e-06,9.917098,1.925876
2020-09-19,DE-NI,Niedersachsen,100,1,7982448,1.2527485302754243e-05,1.2527485302754243e-07,58.378902,10766770.9375,2431893.814693,13.49390500000004,0.0,17.304561,3.088449
2020-09-19,DE-NW,Nordrhein-Westfalen,399,3,17932651,2.2249917204098825e-05,1.6729261055713402e-07,49.203241,12860117.736984,2395798.328431,16.003331000000003,0.0,22.622718,2.830303
2020-09-19,DE-RP,Rheinland-Pfalz,45,1,4084844,1.1016332569860684e-05,2.4480739044134857e-07,51.60017,13281056.279651,2353303.912634,16.70712000000003,0.0,24.0,2.671169
2020-09-19,DE-SL,Saarland,7,0,990509,7.067073595494841e-06,0.0,51.620109,12762000.345109,2353542.484375,18.551800000000014,0.0,23.975543,3.147294
2020-09-19,DE-SN,Sachsen,48,5,4077937,1.1770657565332667e-05,1.226110163055486e-06,54.655274,9351064.311969,2368346.27621,13.360556000000031,0.0,15.644737,2.707997
2020-09-19,DE-ST,Sachsen-Anhalt,8,0,2208321,3.622661741658029e-06,0.0,52.731824,8296106.249908,2418439.207521,13.506301000000008,0.0,13.953292,2.532503
2020-09-19,DE-SH,Schleswig-Holstein,29,0,2896712,1.0011350800493801e-05,0.0,72.725993,8206392.082887,2452399.025804,12.042430000000024,0.0,10.50849,2.596712
2020-09-19,DE-TH,Thüringen,7,0,2143145,3.2662279033849784e-06,0.0,52.06671,11218846.433397,2347237.450285,13.543292000000008,0.0,21.066603,2.739788
2020-09-20,DE-BW,Baden-Württemberg,114,1,11069533,1.0298537436041791e-05,9.033804768457712e-08,69.013088,11174688.186619,2302237.052577,16.221720000000005,6.3e-05,23.019875,1.911797
2020-09-20,DE-BY,Bayern,166,1,13076721,1.269431381154343e-05,7.64717699490568e-08,70.826092,11607326.750842,2288246.633628,14.321098000000006,0.000338,23.435284,1.825745
2020-09-20,DE-BE,Berlin,28,0,3644826,7.682122548511232e-06,0.0,55.117716,9653329.944056,2433529.97028,15.70270800000003,2.9e-05,18.0,3.195804
