date,region_code,confirmed_addition,deceased_addition,iso3166-2,population,cases_pc,deaths_pc
2020-09-10,Rheinland-Pfalz,56,0,DE-RP,4084844,1.370921386471552e-05,0.0
2020-09-10,Saarland,7,0,DE-SL,990509,7.067073595494841e-06,0.0
2020-09-10,Sachsen,46,0,DE-SN,4077937,1.1280213500110471e-05,0.0
2020-09-10,Sachsen-Anhalt,10,0,DE-ST,2208321,4.528327177072536e-06,0.0
2020-09-10,Schleswig-Holstein,16,0,DE-SH,2896712,5.523503889927614e-06,0.0
2020-09-10,Thüringen,19,0,DE-TH,2143145,8.865475737759227e-06,0.0
2020-09-11,Baden-Württemberg,267,1,DE-BW,11069533,2.412025873178209e-05,9.033804768457713e-08
2020-09-11,Bayern,361,1,DE-BY,13076721,2.7606308951609504e-05,7.64717699490568e-08
2020-09-11,Berlin,88,0,DE-BE,3644826,2.414381372389244e-05,0.0
2020-09-11,Brandenburg,8,0,DE-BB,2511917,3.184818606665746e-06,0.0
2020-09-11,Bremen,8,0,DE-HB,682986,1.1713270843033386e-05,0.0
2020-09-11,Hamburg,54,0,DE-HH,1841179,2.9329033190146096e-05,0.0
2020-09-11,Hessen,129,3,DE-HE,6265809,2.0587924081311767e-05,4.787889321235294e-07
2020-09-11,Mecklenburg-Vorpommern,10,0,DE-MV,1609675,6.212434187025331e-06,0.0
2020-09-11,Niedersachsen,121,2,DE-NI,7982448,1.5158257216332634e-05,2.5054970605508485e-07
2020-09-11,Nordrhein-Westfalen,390,2,DE-NW,17932651,2.1748039372427423e-05,1.1152840703808936e-07
2020-09-11,Rheinland-Pfalz,82,0,DE-RP,4084844,2.0074206016190586e-05,0.0
2020-09-11,Saarland,10,0,DE-SL,990509,1.0095819422135487e-05,0.0
2020-09-11,Sachsen,69,0,DE-SN,4077937,1.692032025016571e-05,0.0
2020-09-11,Sachsen-Anhalt,21,1,DE-ST,2208321,9.509487071852326e-06,4.5283271770725363e-07
2020-09-11,Schleswig-Holstein,11,0,DE-SH,2896712,3.797408924325235e-06,0.0
2020-09-11,Thüringen,24,1,DE-TH,2143145,1.1198495668748498e-05,4.666039861978541e-07
2020-09-12,Baden-Württemberg,224,1,DE-BW,11069533,2.0235722681345277e-05,9.033804768457713e-08
2020-09-12,Bayern,257,0,DE-BY,13076721,1.96532448769076e-05,0.0
2020-09-12,Berlin,42,0,DE-BE,3644826,1.1523183822766848e-05,0.0
2020-09-12,Brandenburg,9,0,DE-BB,2511917,3.582920932498964e-06,0.0
2020-09-12,Bremen,12,0,DE-HB,682986,1.756990626455008e-05,0.0
2020-09-12,Hamburg,30,1,DE-HH,1841179,1.629390732785894e-05,5.431302442619648e-07
2020-09-12,Hessen,93,0,DE-HE,6265809,1.4842456895829413e-05,0.0
2020-09-12,Mecklenburg-Vorpommern,6,0,DE-MV,1609675,3.727460512215199e-06,0.0
2020-09-12,Niedersachsen,84,0,DE-NI,7982448,1.0523087654313564e-05,0.0
2020-09-12,Nordrhein-Westfalen,322,5,DE-NW,17932651,1.7956073533132385e-05,2.788210175952234e-07
2020-09-12,Rheinland-Pfalz,54,1,DE-RP,4084844,1.321959908383282e-05,2.4480739044134857e-07
2020-09-12,Saarland,6,0,DE-SL,990509,6.057491653281293e-06,0.0
2020-09-12,Sachsen,41,0,DE-SN,4077937,1.0054103337054988e-05,0.0
2020-09-12,Sachsen-Anhalt,13,0,DE-ST,2208321,5.886825330194297e-06,0.0
2020-09-12,Schleswig-Holstein,9,0,DE-SH,2896712,3.106970938084283e-06,0.0
2020-09-12,Thüringen,23,0,DE-TH,2143145,1.0731891682550643e-05,0.0
2020-09-13,Baden-Württemberg,113,0,DE-BW,11069533,1.0208199388357214e-05,0.0
2020-09-13,Bayern,217,4,DE-BY,13076721,1.6594374078945324e-05,3.058870797962272e-07
2020-09-13,Berlin,6,0,DE-BE,3644826,1.6461691175381212e-06,0.0
2020-09-13,Brandenburg,3,0,DE-BB,2511917,1.1943069774996547e-06,0.0
2020-09-13,Bremen,5,0,DE-HB,682986,7.320794276895866e-06,0.0
2020-09-13,Hamburg,35,0,DE-HH,1841179,1.9009558549168767e-05,0.0
2020-09-13,Hessen,63,1,DE-HE,6265809,1.005456757459412e-05,1.5959631070784318e-07
2020-09-13,Mecklenburg-Vorpommern,1,0,DE-MV,1609675,6.212434187025331e-07,0.0
2020-09-13,Niedersachsen,78,1,DE-NI,7982448,9.77143853614831e-06,1.2527485302754245e-07
2020-09-13,Nordrhein-Westfalen,189,3,DE-NW,17932651,1.0539434465099444e-05,1.6729261055713404e-07
2020-09-13,Rheinland-Pfalz,9,0,DE-RP,4084844,2.203266513972137e-06,0.0
2020-09-13,Saarland,1,0,DE-SL,990509,1.0095819422135488e-06,0.0
2020-09-13,Sachsen,14,0,DE-SN,4077937,3.4331084565553614e-06,0.0
2020-09-13,Sachsen-Anhalt,2,0,DE-ST,2208321,9.056654354145072e-07,0.0
2020-09-13,Schleswig-Holstein,9,0,DE-SH,2896712,3.106970938084283e-06,0.0
2020-09-13,Thüringen,13,0,DE-TH,2143145,6.065851820572103e-06,0.0
2020-09-14,Baden-Württemberg,193,0,DE-BW,11069533,1.7435243203123383e-05,0.0
2020-09-14,Bayern,395,1,DE-BY,13076721,3.0206349129877435e-05,7.64717699490568e-08
2020-09-14,Berlin,95,0,DE-BE,3644826,2.606434436102025e-05,0.0
2020-09-14,Brandenburg,11,0,DE-BB,2511917,4.379125584165401e-06,0.0
2020-09-14,Bremen,2,0,DE-HB,682986,2.9283177107583465e-06,0.0
2020-09-14,Hamburg,46,1,DE-HH,1841179,2.4983991236050375e-05,5.431302442619648e-07
2020-09-14,Hessen,102,0,DE-HE,6265809,1.62788236922e-05,0.0
2020-09-14,Mecklenburg-Vorpommern,2,0,DE-MV,1609675,1.2424868374050662e-06,0.0
2020-09-14,Niedersachsen,115,0,DE-NI,7982448,1.440660809816738e-05,0.0
2020-09-14,Nordrhein-Westfalen,373,1,DE-NW,17932651,2.0800047912603664e-05,5.576420351904468e-08
2020-09-14,Rheinland-Pfalz,50,0,DE-RP,4084844,1.2240369522067428e-05,0.0
2020-09-14,Saarland,4,0,DE-SL,990509,4.038327768854195e-06,0.0
2020-09-14,Sachsen,46,1,DE-SN,4077937,1.1280213500110471e-05,2.4522203261109725e-07
2020-09-14,Sachsen-Anhalt,8,1,DE-ST,2208321,3.622661741658029e-06,4.5283271770725363e-07
2020-09-14,Schleswig-Holstein,24,0,DE-SH,2896712,8.285255834891421e-06,0.0
2020-09-14,Thüringen,17,0,DE-TH,2143145,7.93226776536352e-06,0.0
2020-09-15,Baden-Württemberg,370,1,DE-BW,11069533,3.3425077643293534e-05,9.033804768457713e-08
2020-09-15,Bayern,548,4,DE-BY,13076721,4.190652993208313e-05,3.058870797962272e-07
2020-09-15,Berlin,117,0,DE-BE,3644826,3.210029779199336e-05,0.0
2020-09-15,Brandenburg,16,0,DE-BB,2511917,6.369637213331492e-06,0.0
2020-09-15,Bremen,18,0,DE-HB,682986,2.635485939682512e-05,0.0
2020-09-15,Hamburg,45,0,DE-HH,1841179,2.444086099178841e-05,0.0
2020-09-15,Hessen,97,0,DE-HE,6265809,1.5480842138660785e-05,0.0
2020-09-15,Mecklenburg-Vorpommern,13,0,DE-MV,1609675,8.07616444313293e-06,0.0
2020-09-15,Niedersachsen,199,2,DE-NI,7982448,2.4929695752480946e-05,2.5054970605508485e-07
2020-09-15,Nordrhein-Westfalen,395,3,DE-NW,17932651,2.2026860390022648e-05,1.6729261055713404e-07
2020-09-15,Rheinland-Pfalz,50,2,DE-RP,4084844,1.2240369522067428e-05,4.896147808826971e-07
2020-09-15,Saarland,7,0,DE-SL,990509,7.067073595494841e-06,0.0
2020-09-15,Sachsen,57,2,DE-SN,4077937,1.3977655858832542e-05,4.904440652221945e-07
2020-09-15,Sachsen-Anhalt,9,0,DE-ST,2208321,4.075494459365283e-06,0.0
2020-09-15,Schleswig-Holstein,35,0,DE-SH,2896712,1.2082664759216656e-05,0.0
2020-09-15,Thüringen,26,1,DE-TH,2143145,1.2131703641144206e-05,4.666039861978541e-07
2020-09-16,Baden-Württemberg,357,4,DE-BW,11069533,3.225068302339403e-05,3.613521907383085e-07
2020-09-16,Bayern,517,3,DE-BY,13076721,3.953590506366237e-05,2.294153098471704e-07
2020-09-16,Berlin,175,0,DE-BE,3644826,4.80132659281952e-05,0.0
2020-09-16,Brandenburg,18,0,DE-BB,2511917,7.165841864997928e-06,0.0
2020-09-16,Bremen,15,0,DE-HB,682986,2.19623828306876e-05,0.0
2020-09-16,Hamburg,56,0,DE-HH,1841179,3.0415293678670025e-05,0.0
2020-09-16,Hessen,175,3,DE-HE,6265809,2.792935437387255e-05,4.787889321235294e-07
2020-09-16,Niedersachsen,180,2,DE-NI,7982448,2.254947354495764e-05,2.5054970605508485e-07
2020-09-16,Nordrhein-Westfalen,472,3,DE-NW,17932651,2.6320704060989087e-05,1.6729261055713404e-07
2020-09-16,Rheinland-Pfalz,81,0,DE-RP,4084844,1.9829398625749237e-05,0.0
2020-09-16,Saarland,22,0,DE-SL,990509,2.2210802728698077e-05,0.0
2020-09-16,Sachsen,57,0,DE-SN,4077937,1.3977655858832542e-05,0.0
2020-09-16,Sachsen-Anhalt,17,0,DE-ST,2208321,7.698156201023312e-06,0.0
2020-09-16,Schleswig-Holstein,30,0,DE-SH,2896712,1.0356569793614278e-05,0.0
2020-09-16,Thüringen,25,0,DE-TH,2143145,1.1665099654946353e-05,0.0
2020-09-17,Baden-Württemberg,373,0,DE-BW,11069533,3.3696091786347264e-05,0.0
2020-09-17,Bayern,535,2,DE-BY,13076721,4.091239692274539e-05,1.529435398981136e-07
2020-09-17,Berlin,176,0,DE-BE,3644826,4.828762744778489e-05,0.0
2020-09-17,Brandenburg,11,0,DE-BB,2511917,4.379125584165401e-06,0.0
2020-09-17,Bremen,4,0,DE-HB,682986,5.856635421516693e-06,0.0
2020-09-17,Hamburg,81,0,DE-HH,1841179,4.3993549785219145e-05,0.0
2020-09-17,Hessen,146,0,DE-HE,6265809,2.33010613633451e-05,0.0
2020-09-17,Mecklenburg-Vorpommern,16,0,DE-MV,1609675,9.93989469924053e-06,0.0
2020-09-17,Niedersachsen,172,1,DE-NI,7982448,2.1547274720737297e-05,1.2527485302754245e-07
2020-09-17,Nordrhein-Westfalen,601,3,DE-NW,17932651,3.351428631494585e-05,1.6729261055713404e-07
2020-09-17,Rheinland-Pfalz,60,0,DE-RP,4084844,1.4688443426480914e-05,0.0
2020-09-17,Saarland,14,0,DE-SL,990509,1.4134147190989685e-05,0.0
2020-09-17,Sachsen,76,2,DE-SN,4077937,1.863687447844339e-05,4.904440652221945e-07
2020-09-17,Sachsen-Anhalt,28,0,DE-ST,2208321,1.2679316095803102e-05,0.0
2020-09-17,Schleswig-Holstein,36,0,DE-SH,2896712,1.2427883752337132e-05,0.0
2020-09-17,Thüringen,25,0,DE-TH,2143145,1.1665099654946353e-05,0.0
2020-09-18,Baden-Württemberg,305,2,DE-BW,11069533,2.7553104543796023e-05,1.8067609536915427e-07
2020-09-18,Bayern,459,2,DE-BY,13076721,3.510054240661707e-05,1.529435398981136e-07
2020-09-18,Berlin,192,0,DE-BE,3644826,5.267741176121988e-05,0.0
2020-09-18,Brandenburg,24,0,DE-BB,2511917,9.554455819997238e-06,0.0
2020-09-18,Bremen,13,0,DE-HB,682986,1.9034065119929253e-05,0.0
2020-09-18,Hamburg,75,0,DE-HH,1841179,4.073476831964736e-05,0.0
2020-09-18,Hessen,119,1,DE-HE,6265809,1.8991960974233336e-05,1.5959631070784318e-07
2020-09-18,Mecklenburg-Vorpommern,10,0,DE-MV,1609675,6.212434187025331e-06,0.0
2020-09-18,Niedersachsen,205,0,DE-NI,7982448,2.56813448706462e-05,0.0
2020-09-18,Nordrhein-Westfalen,537,6,DE-NW,17932651,2.994537728972699e-05,3.345852211142681e-07
2020-09-18,Rheinland-Pfalz,73,1,DE-RP,4084844,1.7870939502218444e-05,2.4480739044134857e-07
2020-09-18,Saarland,8,0,DE-SL,990509,8.07665553770839e-06,0.0
2020-09-18,Sachsen,66,2,DE-SN,4077937,1.6184654152332416e-05,4.904440652221945e-07
2020-09-18,Sachsen-Anhalt,24,0,DE-ST,2208321,1.0867985224974086e-05,0.0
2020-09-18,Schleswig-Holstein,32,0,DE-SH,2896712,1.1047007779855229e-05,0.0
2020-09-18,Thüringen,32,0,DE-TH,2143145,1.4931327558331331e-05,0.0
2020-09-19,Baden-Württemberg,205,0,DE-BW,11069533,1.8519299775338308e-05,0.0
2020-09-19,Bayern,309,2,DE-BY,13076721,2.362977691425855e-05,1.529435398981136e-07
2020-09-19,Berlin,58,0,DE-BE,3644826,1.5912968136201838e-05,0.0
2020-09-19,Brandenburg,7,0,DE-BB,2511917,2.786716280832528e-06,0.0
2020-09-19,Bremen,25,0,DE-HB,682986,3.660397138447933e-05,0.0
2020-09-19,Hamburg,65,0,DE-HH,1841179,3.530346587702771e-05,0.0
2020-09-19,Hessen,74,0,DE-HE,6265809,1.1810126992380393e-05,0.0
2020-09-19,Mecklenburg-Vorpommern,8,0,DE-MV,1609675,4.969947349620265e-06,0.0
2020-09-19,Niedersachsen,100,1,DE-NI,7982448,1.2527485302754243e-05,1.2527485302754245e-07
2020-09-19,Nordrhein-Westfalen,399,3,DE-NW,17932651,2.2249917204098825e-05,1.6729261055713404e-07
2020-09-19,Rheinland-Pfalz,45,1,DE-RP,4084844,1.1016332569860684e-05,2.4480739044134857e-07
2020-09-19,Saarland,7,0,DE-SL,990509,7.067073595494841e-06,0.0
2020-09-19,Sachsen,48,5,DE-SN,4077937,1.1770657565332669e-05,1.226110163055486e-06
2020-09-19,Sachsen-Anhalt,8,0,DE-ST,2208321,3.622661741658029e-06,0.0
2020-09-19,Schleswig-Holstein,29,0,DE-SH,2896712,1.00113508004938e-05,0.0
2020-09-19,Thüringen,7,0,DE-TH,2143145,3.2662279033849784e-06,0.0
2020-09-20,Baden-Württemberg,114,1,DE-BW,11069533,1.0298537436041791e-05,9.033804768457713e-08
2020-09-20,Bayern,166,1,DE-BY,13076721,1.269431381154343e-05,7.64717699490568e-08
2020-09-20,Berlin,28,0,DE-BE,3644826,7.682122548511232e-06,0.0
2020-09-20,Brandenburg,2,0,DE-BB,2511917,7.962046516664364e-07,0.0
2020-09-20,Bremen,5,0,DE-HB,682986,7.320794276895866e-06,0.0
2020-09-20,Hamburg,31,0,DE-HH,1841179,1.6837037572120906e-05,0.0
2020-09-20,Hessen,34,1,DE-HE,6265809,5.426274564066667e-06,1.5959631070784318e-07
2020-09-20,Niedersachsen,68,3,DE-NI,7982448,8.518690005872886e-06,3.758245590826273e-07
2020-09-20,Nordrhein-Westfalen,180,2,DE-NW,17932651,1.003755663342804e-05,1.1152840703808936e-07
2020-09-20,Rheinland-Pfalz,9,0,DE-RP,4084844,2.203266513972137e-06,0.0
2020-09-20,Saarland,1,0,DE-SL,990509,1.0095819422135488e-06,0.0
2020-09-20,Sachsen,24,2,DE-SN,4077937,5.8853287826663335e-06,4.904440652221945e-07
2020-09-20,Sachsen-Anhalt,6,0,DE-ST,2208321,2.716996306243521e-06,0.0
2020-09-20,Schleswig-Holstein,17,0,DE-SH,2896712,5.868722883048091e-06,0.0
2020-09-20,Thüringen,6,0,DE-TH,2143145,2.7996239171871245e-06,0.0
2020-09-21,Baden-Württemberg,189,1,DE-BW,11069533,1.7073891012385077e-05,9.033804768457713e-08
2020-09-21,Bayern,390,6,DE-BY,13076721,2.9823990280132156e-05,4.588306196943408e-07
2020-09-21,Berlin,194,1,DE-BE,3644826,5.322613480039925e-05,2.7436151958968685e-07
2020-09-21,Brandenburg,17,0,DE-BB,2511917,6.76773953916471e-06,0.0
2020-09-21,Bremen,5,0,DE-HB,682986,7.320794276895866e-06,0.0
2020-09-21,Hamburg,45,0,DE-HH,1841179,2.444086099178841e-05,0.0
2020-09-21,Hessen,119,2,DE-HE,6265809,1.8991960974233336e-05,3.191926214156863e-07
2020-09-21,Mecklenburg-Vorpommern,7,0,DE-MV,1609675,4.3487039309177314e-06,0.0
2020-09-21,Niedersachsen,91,1,DE-NI,7982448,1.1400011625506362e-05,1.2527485302754245e-07
2020-09-21,Nordrhein-Westfalen,422,2,DE-NW,17932651,2.353249388503685e-05,1.1152840703808936e-07
2020-09-21,Rheinland-Pfalz,62,1,DE-RP,4084844,1.5178058207363613e-05,2.4480739044134857e-07
2020-09-21,Saarland,9,0,DE-SL,990509,9.08623747992194e-06,0.0
2020-09-21,Sachsen,48,2,DE-SN,4077937,1.1770657565332669e-05,4.904440652221945e-07
2020-09-21,Sachsen-Anhalt,7,0,DE-ST,2208321,3.1698290239507755e-06,0.0
2020-09-21,Schleswig-Holstein,27,1,DE-SH,2896712,9.320912814252849e-06,3.452189931204759e-07
2020-09-21,Thüringen,26,1,DE-TH,2143145,1.2131703641144206e-05,4.666039861978541e-07
2020-09-22,Baden-Württemberg,238,1,DE-BW,11069533,2.1500455348929357e-05,9.033804768457713e-08
2020-09-22,Bayern,341,4,DE-BY,13076721,2.6076873552628368e-05,3.058870797962272e-07
2020-09-22,Berlin,169,1,DE-BE,3644826,4.636709681065708e-05,2.7436151958968685e-07
2020-09-22,Brandenburg,22,0,DE-BB,2511917,8.758251168330801e-06,0.0
2020-09-22,Bremen,24,0,DE-HB,682986,3.513981252910016e-05,0.0
2020-09-22,Hamburg,78,0,DE-HH,1841179,4.236415905243325e-05,0.0
2020-09-22,Hessen,125,0,DE-HE,6265809,1.9949538838480395e-05,0.0
2020-09-22,Mecklenburg-Vorpommern,13,0,DE-MV,1609675,8.07616444313293e-06,0.0
2020-09-22,Niedersachsen,143,1,DE-NI,7982448,1.7914303982938568e-05,1.2527485302754245e-07
2020-09-22,Nordrhein-Westfalen,458,7,DE-NW,17932651,2.554000521172246e-05,3.9034942463331285e-07
2020-09-22,Rheinland-Pfalz,48,0,DE-RP,4084844,1.175075474118473e-05,0.0
2020-09-22,Saarland,15,0,DE-SL,990509,1.5143729133203232e-05,0.0
2020-09-22,Sachsen,66,1,DE-SN,4077937,1.6184654152332416e-05,2.4522203261109725e-07
2020-09-22,Sachsen-Anhalt,29,0,DE-ST,2208321,1.3132148813510357e-05,0.0
2020-09-22,Schleswig-Holstein,30,0,DE-SH,2896712,1.0356569793614278e-05,0.0
2020-09-22,Thüringen,17,0,DE-TH,2143145,7.93226776536352e-06,0.0
2020-09-23,Baden-Württemberg,328,2,DE-BW,11069533,2.963087964054129e-05,1.8067609536915427e-07
2020-09-23,Bayern,426,2,DE-BY,13076721,3.2576973998298194e-05,1.529435398981136e-07
2020-09-23,Berlin,185,0,DE-BE,3644826,5.075688112409207e-05,0.0
2020-09-23,Brandenburg,26,0,DE-BB,2511917,1.0350660471663674e-05,0.0
2020-09-23,Bremen,11,0,DE-HB,682986,1.6105747409170906e-05,0.0
2020-09-23,Hamburg,75,0,DE-HH,1841179,4.073476831964736e-05,0.0
2020-09-23,Hessen,170,2,DE-HE,6265809,2.7131372820333336e-05,3.191926214156863e-07
2020-09-23,Mecklenburg-Vorpommern,7,0,DE-MV,1609675,4.3487039309177314e-06,0.0
2020-09-23,Niedersachsen,192,1,DE-NI,7982448,2.4052771781288142e-05,1.2527485302754245e-07
2020-09-23,Nordrhein-Westfalen,535,2,DE-NW,17932651,2.98338488826889e-05,1.1152840703808936e-07
2020-09-23,Rheinland-Pfalz,67,0,DE-RP,4084844,1.6402095159570355e-05,0.0
2020-09-23,Saarland,8,1,DE-SL,990509,8.07665553770839e-06,1.0095819422135488e-06
2020-09-23,Sachsen,80,0,DE-SN,4077937,1.9617762608887777e-05,0.0
2020-09-23,Sachsen-Anhalt,26,1,DE-ST,2208321,1.1773650660388594e-05,4.5283271770725363e-07
2020-09-23,Schleswig-Holstein,48,0,DE-SH,2896712,1.6570511669782843e-05,0.0
2020-09-23,Thüringen,21,0,DE-TH,2143145,9.798683710154935e-06,0.0
2020-09-24,Baden-Württemberg,305,1,DE-BW,11069533,2.7553104543796023e-05,9.033804768457713e-08
2020-09-24,Bayern,401,3,DE-BY,13076721,3.066517974957178e-05,2.294153098471704e-07
2020-09-24,Berlin,227,0,DE-BE,3644826,6.228006494685892e-05,0.0
2020-09-24,Brandenburg,35,0,DE-BB,2511917,1.3933581404162638e-05,0.0
2020-09-24,Bremen,22,0,DE-HB,682986,3.221149481834181e-05,0.0
2020-09-24,Hamburg,90,0,DE-HH,1841179,4.888172198357683e-05,0.0
2020-09-24,Hessen,210,3,DE-HE,6265809,3.351522524864706e-05,4.787889321235294e-07
2020-09-24,Mecklenburg-Vorpommern,6,0,DE-MV,1609675,3.727460512215199e-06,0.0
2020-09-24,Niedersachsen,191,3,DE-NI,7982448,2.3927496928260605e-05,3.758245590826273e-07
2020-09-24,Nordrhein-Westfalen,611,5,DE-NW,17932651,3.407192835013629e-05,2.788210175952234e-07
2020-09-24,Rheinland-Pfalz,95,0,DE-RP,4084844,2.3256702091928112e-05,0.0
2020-09-24,Saarland,6,0,DE-SL,990509,6.057491653281293e-06,0.0
2020-09-24,Sachsen,105,3,DE-SN,4077937,2.574831342416521e-05,7.356660978332917e-07
2020-09-24,Sachsen-Anhalt,15,0,DE-ST,2208321,6.792490765608804e-06,0.0
2020-09-24,Schleswig-Holstein,57,0,DE-SH,2896712,1.9677482607867126e-05,0.0
2020-09-24,Thüringen,21,0,DE-TH,2143145,9.798683710154935e-06,0.0
2020-09-25,Baden-Württemberg,321,5,DE-BW,11069533,2.899851330674925e-05,4.516902384228856e-07
2020-09-25,Bayern,361,1,DE-BY,13076721,2.7606308951609504e-05,7.64717699490568e-08
2020-09-25,Berlin,206,1,DE-BE,3644826,5.651847303547549e-05,2.7436151958968685e-07
2020-09-25,Brandenburg,26,1,DE-BB,2511917,1.0350660471663674e-05,3.981023258332182e-07
2020-09-25,Bremen,38,0,DE-HB,682986,5.563803650440858e-05,0.0
2020-09-25,Hamburg,96,0,DE-HH,1841179,5.214050344914861e-05,0.0
2020-09-25,Hessen,216,1,DE-HE,6265809,3.447280311289412e-05,1.5959631070784318e-07
2020-09-25,Mecklenburg-Vorpommern,8,0,DE-MV,1609675,4.969947349620265e-06,0.0
2020-09-25,Niedersachsen,166,0,DE-NI,7982448,2.079562560257204e-05,0.0
2020-09-25,Nordrhein-Westfalen,632,0,DE-NW,17932651,3.524297662403623e-05,0.0
2020-09-25,Rheinland-Pfalz,84,3,DE-RP,4084844,2.056382079707328e-05,7.344221713240457e-07
2020-09-25,Saarland,15,0,DE-SL,990509,1.5143729133203232e-05,0.0
2020-09-25,Sachsen,48,1,DE-SN,4077937,1.1770657565332669e-05,2.4522203261109725e-07
2020-09-25,Sachsen-Anhalt,36,0,DE-ST,2208321,1.630197783746113e-05,0.0
2020-09-25,Schleswig-Holstein,58,1,DE-SH,2896712,2.0022701600987603e-05,3.452189931204759e-07
2020-09-25,Thüringen,18,0,DE-TH,2143145,8.398871751561374e-06,0.0
2020-09-26,Baden-Württemberg,280,6,DE-BW,11069533,2.5294653351681597e-05,5.420282861074627e-07
2020-09-26,Bayern,239,1,DE-BY,13076721,1.827675301782457e-05,7.64717699490568e-08
2020-09-26,Berlin,83,0,DE-BE,3644826,2.277200612594401e-05,0.0
2020-09-26,Brandenburg,4,0,DE-BB,2511917,1.592409303332873e-06,0.0
2020-09-26,Bremen,45,0,DE-HB,682986,6.588714849206279e-05,0.0
2020-09-26,Hamburg,75,2,DE-HH,1841179,4.073476831964736e-05,1.0862604885239296e-06
2020-09-26,Hessen,135,3,DE-HE,6265809,2.1545501945558825e-05,4.787889321235294e-07
2020-09-26,Mecklenburg-Vorpommern,8,0,DE-MV,1609675,4.969947349620265e-06,0.0
2020-09-26,Niedersachsen,171,8,DE-NI,7982448,2.142199986770976e-05,1.0021988242203394e-06
2020-09-26,Nordrhein-Westfalen,561,3,DE-NW,17932651,3.128371817418406e-05,1.6729261055713404e-07
2020-09-26,Rheinland-Pfalz,65,0,DE-RP,4084844,1.5912480378687657e-05,0.0
2020-09-26,Saarland,9,0,DE-SL,990509,9.08623747992194e-06,0.0
2020-09-26,Sachsen,44,1,DE-SN,4077937,1.078976943488828e-05,2.4522203261109725e-07
2020-09-26,Sachsen-Anhalt,41,0,DE-ST,2208321,1.85661414259974e-05,0.0
2020-09-26,Schleswig-Holstein,23,0,DE-SH,2896712,7.940036841770945e-06,0.0
2020-09-26,Thüringen,7,1,DE-TH,2143145,3.2662279033849784e-06,4.666039861978541e-07
2020-09-27,Baden-Württemberg,141,0,DE-BW,11069533,1.2737664723525374e-05,0.0
2020-09-27,Bayern,127,1,DE-BY,13076721,9.711914783530214e-06,7.64717699490568e-08
2020-09-27,Berlin,28,0,DE-BE,3644826,7.682122548511232e-06,0.0
2020-09-27,Brandenburg,3,0,DE-BB,2511917,1.1943069774996547e-06,0.0
2020-09-27,Bremen,6,0,DE-HB,682986,8.78495313227504e-06,0.0
2020-09-27,Hamburg,50,0,DE-HH,1841179,2.715651221309824e-05,0.0
2020-09-27,Hessen,57,0,DE-HE,6265809,9.09698971034706e-06,0.0
2020-09-27,Mecklenburg-Vorpommern,3,0,DE-MV,1609675,1.8637302561075996e-06,0.0
2020-09-27,Niedersachsen,56,0,DE-NI,7982448,7.015391769542376e-06,0.0
2020-09-27,Nordrhein-Westfalen,331,6,DE-NW,17932651,1.8457951364803783e-05,3.345852211142681e-07
2020-09-27,Rheinland-Pfalz,39,0,DE-RP,4084844,9.547488227212594e-06,0.0
2020-09-27,Saarland,2,0,DE-SL,990509,2.0191638844270977e-06,0.0
2020-09-27,Sachsen,22,0,DE-SN,4077937,5.394884717444139e-06,0.0
2020-09-27,Sachsen-Anhalt,3,0,DE-ST,2208321,1.3584981531217607e-06,0.0
2020-09-27,Schleswig-Holstein,7,0,DE-SH,2896712,2.4165329518433317e-06,0.0
2020-09-27,Thüringen,3,0,DE-TH,2143145,1.3998119585935622e-06,0.0
2020-09-28,Baden-Württemberg,207,1,DE-BW,11069533,1.8699975870707463e-05,9.033804768457713e-08
2020-09-28,Bayern,422,1,DE-BY,13076721,3.227108691850197e-05,7.64717699490568e-08
2020-09-28,Berlin,203,3,DE-BE,3644826,5.569538847670643e-05,8.230845587690606e-07
2020-09-28,Brandenburg,26,0,DE-BB,2511917,1.0350660471663674e-05,0.0
2020-09-28,Bremen,14,0,DE-HB,682986,2.0498223975308422e-05,0.0
2020-09-28,Hamburg,58,1,DE-HH,1841179,3.1501554167193954e-05,5.431302442619648e-07
2020-09-28,Hessen,142,1,DE-HE,6265809,2.2662676120513727e-05,1.5959631070784318e-07
2020-09-28,Mecklenburg-Vorpommern,5,0,DE-MV,1609675,3.106217093512665e-06,0.0
2020-09-28,Niedersachsen,122,2,DE-NI,7982448,1.5283532069360175e-05,2.5054970605508485e-07
2020-09-28,Nordrhein-Westfalen,440,8,DE-NW,17932651,2.453624954837966e-05,4.461136281523574e-07
2020-09-28,Rheinland-Pfalz,67,0,DE-RP,4084844,1.6402095159570355e-05,0.0
2020-09-28,Saarland,4,0,DE-SL,990509,4.038327768854195e-06,0.0
2020-09-28,Sachsen,48,2,DE-SN,4077937,1.1770657565332669e-05,4.904440652221945e-07
2020-09-28,Sachsen-Anhalt,12,0,DE-ST,2208321,5.433992612487043e-06,0.0
2020-09-28,Schleswig-Holstein,44,0,DE-SH,2896712,1.518963569730094e-05,0.0
2020-09-28,Thüringen,8,0,DE-TH,2143145,3.732831889582833e-06,0.0
2020-09-29,Baden-Württemberg,253,3,DE-BW,11069533,2.285552606419801e-05,2.7101414305373136e-07
2020-09-29,Bayern,344,1,DE-BY,13076721,2.630628886247554e-05,7.64717699490568e-08
2020-09-29,Berlin,216,2,DE-BE,3644826,5.926208823137236e-05,5.487230391793737e-07
