date,iso3166-2,region_code,confirmed_addition,population,cases_pc,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2021-01-04,SE-AB,Stockholm,1094,2377081,0.0004602283220470821,86.025252,21717.451574,2462711.586482,0.31661100000002307,0.001039,0.0,3.588969
2021-01-03,SE-AB,Stockholm,161,2377081,6.773012783325432e-05,86.293398,132450.421307,2457167.595508,-0.584906999999987,0.000575,0.0,3.465218
2021-01-02,SE-AB,Stockholm,760,2377081,0.00031971985809486507,91.420184,7060.946421,2432963.896725,0.9135850000000119,0.002436,0.0,2.047345
2021-01-01,SE-AB,Stockholm,239,2377081,0.0001005434816903589,93.784962,43044.256965,2415940.900084,1.4666129999999953,0.002024,0.0,1.264823
2020-12-31,SE-AB,Stockholm,776,2377081,0.0003264508024758096,93.556148,413953.857473,2402066.215575,2.7866710000000126,0.001669,0.0,2.411968
2020-12-30,SE-AB,Stockholm,1641,2377081,0.0006903424830706231,94.568346,8.319526,2384804.34047,1.7949770000000171,0.004815,0.0,2.381297
2020-12-29,SE-AB,Stockholm,1762,2377081,0.0007412452499515162,91.13536,2096.386319,2379014.820319,4.099524000000031,0.006309,0.0,5.502862
2020-12-28,SE-AB,Stockholm,937,2377081,0.00039418093030906394,84.066708,24.236312,2383038.809404,3.5317830000000185,0.006444,0.0,7.607179
2020-12-27,SE-AB,Stockholm,180,2377081,7.572312428562595e-05,83.212011,4954.510809,2381496.605793,4.0702080000000365,0.00265,0.0,8.126221
2020-12-26,SE-AB,Stockholm,916,2377081,0.00038534656580907424,89.863287,148328.839847,2413877.22691,-1.0062130000000025,0.000445,0.0,3.069343
2020-12-25,SE-AB,Stockholm,604,2377081,0.00025409315038065595,90.373157,45934.666221,2418016.405332,-0.17065900000000056,0.004254,0.0,5.270197
2020-12-24,SE-AB,Stockholm,1160,2377081,0.00048799346761847827,92.232255,563386.374344,2406498.664987,-0.7664879999999812,0.000135,0.0,2.682004
2020-12-23,SE-AB,Stockholm,2294,2377081,0.0009650491506179217,88.419485,133952.08304,2398812.655542,3.3009440000000154,0.000229,0.0,3.476959
2020-12-22,SE-AB,Stockholm,1535,2377081,0.0006457499765468657,91.591332,15907.563568,2407131.855374,4.730563000000018,0.005313,0.0,4.426798
2020-12-21,SE-AB,Stockholm,772,2377081,0.0003247680663805735,93.804284,4569.428789,2426396.802687,5.899776000000031,0.002373,0.0,3.396488
2020-12-20,SE-AB,Stockholm,505,2377081,0.00021244543202356166,92.178796,29336.161121,2433049.122796,5.990117999999995,0.002421,0.0,3.876896
2020-12-19,SE-AB,Stockholm,1133,2377081,0.0004766349989756344,93.017667,58215.090643,2429398.923384,5.795609000000013,0.002831,0.0,3.632788
2020-12-18,SE-AB,Stockholm,1826,2377081,0.0007681690274752943,91.807105,5373.960384,2423434.058984,5.334322000000043,0.003311,0.0,3.643552
2020-12-17,SE-AB,Stockholm,1727,2377081,0.0007265213091182,93.09396,227.122575,2431911.678421,4.138924000000031,0.005975,0.0,2.953635
2020-12-16,SE-AB,Stockholm,2446,2377081,0.0010289931222368948,90.801629,44126.037423,2421076.298489,5.031494000000009,0.002748,0.0,3.973999
2020-12-15,SE-AB,Stockholm,1812,2377081,0.0007622794511419678,89.779079,1104.361646,2417415.073258,5.863740000000007,0.00466,0.0,4.223282
2020-12-14,SE-AB,Stockholm,998,2377081,0.0004198426557614149,86.653086,67214.859029,2430425.495592,1.7170409999999947,0.000471,0.0,2.160691
2020-12-13,SE-AB,Stockholm,694,2377081,0.0002919547125234689,89.344836,40888.251799,2429431.191016,2.3470100000000116,0.000665,0.0,2.626459
2020-12-12,SE-AB,Stockholm,1341,2377081,0.0005641372759279133,91.546597,66.949981,2421590.40806,4.258037000000002,0.002563,0.0,3.232497
2020-12-11,SE-AB,Stockholm,2031,2377081,0.0008544092523561461,86.81672,8634.107342,2422216.698153,2.406517000000008,0.002532,0.0,4.051994
2020-12-10,SE-AB,Stockholm,1817,2377081,0.000764382871261013,84.325937,21053.146079,2437725.149874,2.1896169999999984,0.000737,0.0,3.862801
2020-12-09,SE-AB,Stockholm,2561,2377081,0.0010773717849749335,87.892717,3852.64791,2443030.442695,2.228453000000002,0.000878,0.0,3.505986
2020-12-08,SE-AB,Stockholm,2011,2377081,0.0008459955718799654,77.324154,7860.446223,2435961.882452,2.609546000000023,0.001106,0.0,5.227033
2020-12-07,SE-AB,Stockholm,843,2377081,0.00035463663207101486,82.219196,2428.086652,2429038.346138,4.684799999999996,0.000285,0.0,5.529712
2020-12-06,SE-AB,Stockholm,446,2377081,0.00018762507461882871,90.429191,1480.59271,2426164.826196,7.0141230000000405,0.000186,0.0,4.818024
2020-12-05,SE-AB,Stockholm,1236,2377081,0.0005199654534279648,91.331016,21547.320454,2412147.308354,6.457245,0.000532,0.0,3.563766
2020-12-04,SE-AB,Stockholm,1979,2377081,0.0008325336831180763,91.020682,7708.363903,2405912.31843,3.9645419999999945,0.010972,0.0,5.21335
2020-12-03,SE-AB,Stockholm,1882,2377081,0.0007917273328086001,77.240271,99167.495982,2420571.502309,3.115739000000019,0.00257,0.0,5.61625
2020-12-02,SE-AB,Stockholm,2062,2377081,0.000867450457094226,90.015781,56464.11843,2446828.221243,2.6462549999999965,0.000745,0.0,2.435285
2020-12-01,SE-AB,Stockholm,1805,2377081,0.0007593346629753046,90.894005,26455.708456,2441673.695214,2.071208000000013,0.0012,0.0,2.027533
2020-11-30,SE-AB,Stockholm,1054,2377081,0.0004434009610947208,92.870811,127437.853222,2432870.532955,0.1526590000000283,0.001179,0.0,2.60968
2020-11-29,SE-AB,Stockholm,744,2377081,0.00031298891371392054,93.775089,23097.741146,2457862.580814,0.022193000000015672,0.000898,0.0,1.945214
2020-11-28,SE-AB,Stockholm,1185,2377081,0.0004985105682137041,87.557767,105095.736996,2460686.107473,1.14896200000004,0.000227,0.0,1.873307
2020-11-27,SE-AB,Stockholm,2190,2377081,0.0009212980121417823,88.420179,404712.158821,2440045.995172,1.017327000000023,0.000165,0.0,3.300987
2020-11-26,SE-AB,Stockholm,2497,2377081,0.0010504480074511554,91.172212,426762.297124,2416648.484677,5.222921000000042,0.00366,0.0,2.820581
2020-11-25,SE-AB,Stockholm,2038,2377081,0.0008573540405228092,86.296979,38093.422394,2415764.267842,7.807874000000027,0.002709,0.0,3.915747
2020-11-24,SE-AB,Stockholm,1481,2377081,0.0006230330392611779,89.641353,18208.932804,2417018.869857,3.9829320000000052,0.001958,0.0,2.516222
2020-11-23,SE-AB,Stockholm,991,2377081,0.00041689786759475174,65.401197,1221221.454975,2404923.253149,4.153937000000042,6.9e-05,0.0,5.349745
2020-11-22,SE-AB,Stockholm,730,2377081,0.0003070993373805941,74.762459,1128529.454345,2387792.263224,6.267513000000008,0.0,0.0,6.259016
2020-11-21,SE-AB,Stockholm,1681,2377081,0.0007071698440229845,86.666449,337.458496,2415008.216625,3.4251420000000508,0.006252,0.0,5.752022
2020-11-20,SE-AB,Stockholm,1874,2377081,0.0007883618606181279,70.857879,1301986.136335,2429885.160369,1.101980000000026,0.00021,0.0,5.263833
2020-11-19,SE-AB,Stockholm,1844,2377081,0.0007757413399038568,76.83022,862677.270886,2375756.02162,5.638017000000048,0.002288,0.0,7.60933
2020-11-18,SE-AB,Stockholm,1436,2377081,0.0006041022581897715,84.837087,67835.208077,2403602.673594,11.740114000000005,0.001792,0.0,5.923387
2020-11-17,SE-AB,Stockholm,1314,2377081,0.0005527788072850694,88.994544,921240.595613,2413267.786314,8.882490000000018,0.003585,0.0,4.575045
2020-11-16,SE-AB,Stockholm,645,2377081,0.0002713411953568263,87.475823,197303.032959,2410697.691436,9.68572400000005,0.001242,0.0,5.343412
2020-11-15,SE-AB,Stockholm,416,2377081,0.00017500455390455773,92.494427,104412.517519,2423088.506297,8.480506000000048,0.000924,0.0,4.213231
2020-11-14,SE-AB,Stockholm,1364,2377081,0.000573813008475521,91.314535,408576.96959,2429083.070949,7.675509000000034,0.00058,0.0,2.732798
2020-11-13,SE-AB,Stockholm,2247,2377081,0.0009452770014988972,91.352504,311126.2177,2437705.378463,6.996253000000024,0.001305,0.0,3.155765
2020-11-12,SE-AB,Stockholm,1695,2377081,0.000713059420356311,84.905471,488528.935506,2449358.433039,6.608123000000035,0.000321,0.0,1.847415
2020-11-11,SE-AB,Stockholm,1965,2377081,0.0008266441067847498,85.092374,265145.542257,2459707.215995,6.693089000000043,0.000348,0.0,1.768811
2020-11-10,SE-AB,Stockholm,1254,2377081,0.0005275377658565274,87.266742,415655.118677,2469595.97649,4.448440000000005,0.000869,0.0,2.252729
2020-11-09,SE-AB,Stockholm,548,2377081,0.0002305348450473501,88.088542,535031.180284,2462098.021201,5.597235000000012,0.000361,0.0,2.046652
2020-11-08,SE-AB,Stockholm,379,2377081,0.0001594392450236235,83.599874,666590.342648,2451530.323258,6.163820000000044,0.000312,0.0,1.511356
2020-11-07,SE-AB,Stockholm,1974,2377081,0.0008304302629990311,87.063097,672938.028626,2439271.306465,8.73535800000002,0.001153,0.0,3.915477
2020-11-06,SE-AB,Stockholm,1126,2377081,0.00047369021080897116,80.361593,2298587.439757,2442465.175903,9.75320400000004,0.0,0.0,3.296502
2020-11-05,SE-AB,Stockholm,1607,2377081,0.0006760392262611161,80.123943,2287812.835223,2425205.503568,7.970672000000036,6e-06,0.0,4.994147
2020-11-04,SE-AB,Stockholm,1528,2377081,0.0006428051883802025,88.400797,973300.555075,2428784.56864,6.326827000000037,0.000123,0.0,3.493843
2020-11-03,SE-AB,Stockholm,841,2377081,0.00035379526402339674,81.371733,1617914.018682,2411594.70361,9.401243000000022,2.3e-05,0.0,4.763182
2020-11-02,SE-AB,Stockholm,240,2377081,0.00010096416571416792,92.154954,45392.481094,2383564.054576,12.338479000000007,0.00762,0.001679,7.80551
2020-11-01,SE-AB,Stockholm,275,2377081,0.00011568810654748407,87.910359,233937.240279,2420753.187448,9.634214000000043,0.001415,0.0,6.489473
2020-10-31,SE-AB,Stockholm,1536,2377081,0.0006461706605706747,94.120899,263352.269569,2440979.348866,7.1665910000000395,0.00085,0.0,2.762409
2020-10-30,SE-AB,Stockholm,1143,2377081,0.00048084183921372474,95.023513,490158.560899,2427333.464526,4.239561000000037,0.000113,0.052897,1.031923
2020-10-29,SE-AB,Stockholm,1007,2377081,0.00042362881197569626,91.274148,1748949.093881,2406872.420865,7.425603000000024,0.000703,2.180521,2.056742
2020-10-28,SE-AB,Stockholm,1202,2377081,0.0005056621966184577,89.285952,436535.918025,2398405.692275,8.632689000000028,0.000851,0.083963,4.403414
2020-10-27,SE-AB,Stockholm,412,2377081,0.0001733218178093216,91.263653,569841.395125,2396962.452981,9.68309400000004,0.002594,1.254408,3.236993
2020-10-26,SE-AB,Stockholm,174,2377081,7.319902014277174e-05,94.934623,42665.775704,2398352.02288,10.874117000000012,0.01166,0.153652,3.052879
2020-10-25,SE-AB,Stockholm,79,2377081,3.323403788091361e-05,90.517625,182465.936331,2402830.179681,8.875754000000029,0.006944,0.117548,4.547534
2020-10-24,SE-AB,Stockholm,713,2377081,0.00029994770897584055,93.116592,337129.629949,2402706.281276,3.981789000000049,0.004271,0.712007,2.448608
2020-10-23,SE-AB,Stockholm,578,2377081,0.00024315536576162108,89.039553,262981.091323,2397890.797229,3.9695290000000227,0.002327,0.520571,2.841194
2020-10-22,SE-AB,Stockholm,521,2377081,0.0002191763764045062,93.646531,7677.988018,2380137.265323,10.769996000000049,0.010472,1.006717,3.620546
2020-10-21,SE-AB,Stockholm,541,2377081,0.00022759005688068685,91.287677,445493.350546,2400896.72628,8.942533000000026,0.003053,2.04534,2.315229
2020-10-20,SE-AB,Stockholm,398,2377081,0.00016743224147599514,86.641228,195525.609719,2429608.823678,3.473083000000031,0.006846,2.708648,2.466646
2020-10-19,SE-AB,Stockholm,127,2377081,5.3426871023747194e-05,64.13502,2303798.656539,2418459.064861,2.7333490000000324,0.000151,4.06801,4.949465
2020-10-18,SE-AB,Stockholm,63,2377081,2.650309349996908e-05,62.341006,4184877.13665,2398426.718724,3.9667140000000245,0.000293,4.31906,5.53715
2020-10-17,SE-AB,Stockholm,270,2377081,0.00011358468642843891,79.904142,4084664.640638,2422913.897355,6.943238000000008,0.000392,4.980688,3.476291
2020-10-16,SE-AB,Stockholm,340,2377081,0.00014303256809507122,87.707865,2353253.002204,2446943.913098,5.803344000000038,0.000509,3.528967,2.222086
2020-10-15,SE-AB,Stockholm,281,2377081,0.00011821221069033828,76.146012,1308561.589421,2444143.414987,7.2309549999999945,0.000278,4.08984,3.630888
2020-10-14,SE-AB,Stockholm,319,2377081,0.00013419820359508153,74.459443,1757030.395256,2451154.074727,6.969885000000033,0.000271,3.916037,5.325514
2020-10-13,SE-AB,Stockholm,293,2377081,0.00012326041897604668,84.403085,1366749.630563,2438828.663098,6.71461000000005,0.000435,3.965575,3.432515
2020-10-12,SE-AB,Stockholm,90,2377081,3.786156214281297e-05,80.221291,1907614.893367,2419324.186188,7.857835000000023,0.000346,3.975651,3.04809
2020-10-11,SE-AB,Stockholm,72,2377081,3.0289249714250377e-05,83.139238,3904071.331549,2422788.055626,8.401530000000037,5.3e-05,5.315701,3.168437
2020-10-10,SE-AB,Stockholm,192,2377081,8.077133257133434e-05,88.688094,245661.56109,2420249.001469,9.727746000000025,0.006005,4.859782,2.67882
2020-10-09,SE-AB,Stockholm,292,2377081,0.00012283973495223763,79.948974,3858447.075987,2409009.84152,10.98822800000005,0.004567,5.183039,4.216327
2020-10-08,SE-AB,Stockholm,309,2377081,0.0001299913633569912,86.199445,3586286.393367,2410194.105793,12.441386000000023,0.000526,5.195634,3.552865
2020-10-07,SE-AB,Stockholm,270,2377081,0.00011358468642843891,89.347035,3584625.837741,2402714.048699,13.12542000000002,0.002642,5.354324,3.530122
2020-10-06,SE-AB,Stockholm,297,2377081,0.0001249431550712828,93.838433,530556.688087,2388456.508396,13.054393000000005,0.009701,3.552477,3.925717
2020-10-05,SE-AB,Stockholm,70,2377081,2.9447881666632312e-05,86.236822,6170226.025609,2412475.581444,13.796644000000015,0.000477,6.745592,3.673964
2020-10-04,SE-AB,Stockholm,44,2377081,1.8510097047597454e-05,91.104913,400421.835523,2404027.298489,13.712883000000033,0.008391,3.185558,6.579223
2020-10-03,SE-AB,Stockholm,182,2377081,7.6564492333244e-05,83.976965,1704865.995802,2427524.904912,13.289070000000038,0.001199,5.570109,5.160947
2020-10-02,SE-AB,Stockholm,235,2377081,9.886074559512276e-05,86.978704,3508694.988875,2434059.732578,13.093927000000008,2e-05,8.191436,3.808858
2020-10-01,SE-AB,Stockholm,228,2377081,9.591595742845953e-05,90.078938,958448.534582,2433206.594458,11.978061000000025,0.000372,5.38539,3.601231
2020-09-30,SE-AB,Stockholm,221,2377081,9.29711692617963e-05,88.403751,3967965.895466,2439400.289882,12.468219000000033,8.6e-05,6.282116,1.52225
2020-09-29,SE-AB,Stockholm,261,2377081,0.00010979853021415762,92.565848,1311118.382511,2434163.286314,13.245568000000048,0.000952,4.358522,1.551256
2020-09-28,SE-AB,Stockholm,81,2377081,3.4075405928531675e-05,89.662699,7116976.422334,2431356.04471,13.448087000000044,8.9e-05,8.585223,2.768318
2020-09-27,SE-AB,Stockholm,35,2377081,1.4723940833316156e-05,87.521377,7521706.562552,2427141.846767,14.417483000000004,2e-06,9.005877,3.742468
2020-09-26,SE-AB,Stockholm,155,2377081,6.520602369040012e-05,92.267516,1845146.115554,2404803.015953,14.595182000000023,0.004106,6.305626,3.293105
2020-09-25,SE-AB,Stockholm,185,2377081,7.78265444046711e-05,81.95971,7985599.034845,2404247.725021,12.535338000000024,0.002814,10.936188,2.934561
2020-09-24,SE-AB,Stockholm,159,2377081,6.688875978563625e-05,87.094661,7309601.106213,2395283.52267,14.040977999999996,0.000145,11.183039,2.848943
2020-09-23,SE-AB,Stockholm,181,2377081,7.614380830943498e-05,83.529817,7820560.124685,2399711.292821,12.664429000000041,1e-06,11.429051,2.118647
2020-09-22,SE-AB,Stockholm,141,2377081,5.931644735707365e-05,76.974191,7835395.577246,2408703.154912,12.469392000000028,5e-06,11.998321,3.178698
2020-09-21,SE-AB,Stockholm,67,2377081,2.818582959520521e-05,78.632085,4535955.765323,2418615.660369,13.649188000000038,3e-06,11.543241,4.537332
2020-09-20,SE-AB,Stockholm,14,2377081,5.8895763333264625e-06,84.417031,2926131.767212,2437619.565701,10.300028999999995,7.9e-05,10.720403,3.041334
2020-09-19,SE-AB,Stockholm,95,2377081,3.9964982261858133e-05,71.677892,9402839.512594,2449594.774979,9.650348000000008,1e-06,12.078086,1.898506
2020-09-18,SE-AB,Stockholm,124,2377081,5.216481895232009e-05,73.621935,9577089.165407,2444434.639589,11.637159999999994,0.0,12.531486,3.19759
2020-09-17,SE-AB,Stockholm,135,2377081,5.6792343214219456e-05,61.826413,8192678.292611,2448585.38644,9.789868000000013,1e-05,12.47775,5.905409
2020-09-16,SE-AB,Stockholm,94,2377081,3.9544298238049104e-05,80.193681,1808232.644679,2423679.4089,12.434139000000016,0.000448,8.901763,4.993402
2020-09-15,SE-AB,Stockholm,52,2377081,2.1875569238069716e-05,88.560166,1042468.867752,2441319.657431,14.229342000000031,0.000176,8.299748,2.006147
2020-09-14,SE-AB,Stockholm,23,2377081,9.67573254760776e-06,84.978472,1198381.806426,2435154.52204,15.071438999999998,0.000817,10.608732,3.205584
2020-09-13,SE-AB,Stockholm,18,2377081,7.572312428562594e-06,72.707994,7265236.062133,2417568.942275,13.214410000000044,0.000705,14.61377,5.218216
2020-09-12,SE-AB,Stockholm,78,2377081,3.2813353857104574e-05,83.839337,399230.200554,2406380.609152,12.903044000000023,0.004704,8.765743,5.295536
2020-09-11,SE-AB,Stockholm,65,2377081,2.7344461547587145e-05,68.021792,6848003.350966,2420609.718094,12.219183000000044,0.000827,16.110831,3.279607
2020-09-10,SE-AB,Stockholm,50,2377081,2.103420119045165e-05,67.021575,11485915.968934,2412479.035684,11.085406000000035,0.000124,17.019312,4.953275
2020-09-09,SE-AB,Stockholm,44,2377081,1.8510097047597454e-05,86.280959,1314974.247061,2400060.040932,13.268545000000017,0.004333,10.696054,4.663752
2020-09-08,SE-AB,Stockholm,39,2377081,1.6406676928552287e-05,76.225269,5299346.256087,2408921.937448,14.16538700000001,0.006947,13.361881,4.607623
2020-09-07,SE-AB,Stockholm,11,2377081,4.6275242618993635e-06,75.794559,8600131.842569,2422739.586062,12.730808000000025,0.000752,18.494542,2.173034
2020-09-06,SE-AB,Stockholm,11,2377081,4.6275242618993635e-06,76.780618,7075810.647355,2410555.897565,12.768747000000019,0.001361,17.944584,3.403016
2020-09-05,SE-AB,Stockholm,42,2377081,1.7668728999979385e-05,72.451521,9784077.473552,2406273.478799,14.344312000000002,0.000296,19.570109,4.402127
2020-09-04,SE-AB,Stockholm,53,2377081,2.229625326187875e-05,80.230905,4695109.928841,2413955.993073,15.73270500000001,0.001434,13.481948,3.182826
2020-09-03,SE-AB,Stockholm,58,2377081,2.4399673380923916e-05,89.275812,2280454.433669,2423509.804996,16.301127000000008,0.002616,11.685139,2.691264
2020-09-02,SE-AB,Stockholm,38,2377081,1.5985992904743254e-05,79.045889,5564388.085642,2444916.960957,13.901561000000015,0.001402,17.413098,3.412612
2020-09-01,SE-AB,Stockholm,31,2377081,1.3041204738080023e-05,73.880541,10448004.951301,2446445.324937,14.170644000000038,0.000203,20.118388,2.968594
2020-08-31,SE-AB,Stockholm,20,2377081,8.41368047618066e-06,81.424355,7286761.13644,2425767.429471,11.864147000000003,0.00226,16.50042,4.604562
2020-08-30,SE-AB,Stockholm,14,2377081,5.8895763333264625e-06,82.013579,8242542.706549,2413767.838161,14.345950000000016,0.001579,19.213266,2.280566
2020-08-29,SE-AB,Stockholm,26,2377081,1.0937784619034858e-05,85.572955,1441740.149139,2407301.581444,13.466865000000041,0.011526,15.096558,3.78206
2020-08-28,SE-AB,Stockholm,39,2377081,1.6406676928552287e-05,71.881671,7761431.738455,2416367.998741,13.392867000000024,0.001216,19.720403,1.713525
2020-08-27,SE-AB,Stockholm,35,2377081,1.4723940833316156e-05,67.664452,7914586.966835,2412840.194794,13.777108999999996,0.000457,20.920235,2.605895
2020-08-26,SE-AB,Stockholm,47,2377081,1.9772149119024552e-05,61.847407,7483346.601595,2399987.009026,13.995675000000006,3.8e-05,22.445004,1.886342
2020-08-25,SE-AB,Stockholm,48,2377081,2.0192833142833585e-05,59.127151,10063418.86314,2404399.808984,14.138063000000045,0.000144,23.668346,2.900539
2020-08-24,SE-AB,Stockholm,30,2377081,1.262052071427099e-05,72.211086,8638718.974811,2402018.04639,15.548277000000041,0.002287,18.904282,2.978016
2020-08-23,SE-AB,Stockholm,1,2377081,4.20684023809033e-07,69.434733,10714171.193955,2397283.29597,17.88654600000001,0.000195,22.395466,4.717653
2020-08-22,SE-AB,Stockholm,49,2377081,2.0613517166642618e-05,77.11921,5925637.092359,2406408.45424,20.628484000000014,0.000554,22.383711,3.826266
2020-08-21,SE-AB,Stockholm,59,2377081,2.4820357404732948e-05,76.44995,10349946.178841,2423021.998111,20.427887999999996,0.00342,25.555835,3.436213
2020-08-20,SE-AB,Stockholm,65,2377081,2.7344461547587145e-05,72.731813,8836894.018472,2421217.133711,19.620593000000042,3.1e-05,26.287154,2.091016
2020-08-19,SE-AB,Stockholm,73,2377081,3.0709933738059407e-05,71.499712,14333668.301427,2416478.266583,20.475870000000043,0.00013,26.910999,3.042744
2020-08-18,SE-AB,Stockholm,71,2377081,2.9868565690441344e-05,68.510533,13073657.528128,2417494.906591,20.81192200000004,7.8e-05,27.534845,2.422806
2020-08-17,SE-AB,Stockholm,35,2377081,1.4723940833316156e-05,76.206723,11550703.43241,2427311.779387,19.741206000000034,0.000136,27.376154,2.112101
2020-08-16,SE-AB,Stockholm,5,2377081,2.103420119045165e-06,65.282658,15368834.418976,2429487.670655,20.246275000000026,4.6e-05,28.0,2.537315
2020-08-15,SE-AB,Stockholm,55,2377081,2.3137621309496817e-05,62.523603,14407527.742233,2427237.054156,21.649241000000018,1.5e-05,28.0,2.252652
2020-08-14,SE-AB,Stockholm,81,2377081,3.4075405928531675e-05,72.669073,12575880.002519,2426795.897775,20.37076000000002,0.001284,26.993283,2.73778
2020-08-13,SE-AB,Stockholm,55,2377081,2.3137621309496817e-05,73.425986,13570038.710327,2433554.001259,18.47674500000005,0.000323,27.712007,2.291523
2020-08-12,SE-AB,Stockholm,81,2377081,3.4075405928531675e-05,65.101948,10949179.072208,2445168.61461,18.140037000000007,0.000318,28.256927,2.725563
2020-08-11,SE-AB,Stockholm,102,2377081,4.2909770428521366e-05,67.395339,16546607.3644,2455996.685768,15.790534000000036,0.0,29.484467,2.495889
2020-08-10,SE-AB,Stockholm,37,2377081,1.556530888093422e-05,63.346273,17939857.049538,2452674.717464,16.849174000000005,1e-06,30.456759,2.705185
2020-08-09,SE-AB,Stockholm,24,2377081,1.0096416571416792e-05,69.751538,15646275.801847,2445834.362301,18.76043900000002,0.000107,31.304786,2.887136
2020-08-08,SE-AB,Stockholm,51,2377081,2.1454885214260683e-05,61.331797,17632522.381192,2446910.391688,21.93157500000001,0.0,31.722922,2.842569
2020-08-07,SE-AB,Stockholm,48,2377081,2.0192833142833585e-05,64.746445,17915351.163728,2454510.587741,21.149068999999997,7e-06,31.882452,2.506444
2020-08-06,SE-AB,Stockholm,67,2377081,2.818582959520521e-05,77.280867,6085144.662469,2443333.460118,18.983199000000013,0.000862,21.065491,2.882203
2020-08-05,SE-AB,Stockholm,59,2377081,2.4820357404732948e-05,64.608851,6414695.070949,2427333.943325,16.37883400000004,6.2e-05,29.970613,3.782921
2020-08-04,SE-AB,Stockholm,92,2377081,3.870293019043104e-05,67.468265,12762298.607053,2415274.470193,16.463255000000004,0.000311,32.007557,2.129251
2020-08-03,SE-AB,Stockholm,22,2377081,9.255048523798727e-06,68.148614,14391435.968934,2407469.073468,17.185600000000022,1e-05,31.65827,4.055577
2020-08-02,SE-AB,Stockholm,6,2377081,2.524104142854198e-06,71.674604,11901647.639798,2413849.607473,18.93177400000002,0.002385,32.708648,3.398079
2020-08-01,SE-AB,Stockholm,64,2377081,2.6923777523778112e-05,67.347401,17764251.0445,2432892.634551,18.412706000000014,4e-06,34.355164,2.225766
2020-07-31,SE-AB,Stockholm,43,2377081,1.808941302378842e-05,77.239783,13037929.325357,2427172.646935,16.881623000000047,0.000399,27.950462,4.246666
2020-07-30,SE-AB,Stockholm,49,2377081,2.0613517166642618e-05,82.666914,11201801.597817,2400603.585642,16.07729900000004,0.007194,26.801008,4.493304
2020-07-29,SE-AB,Stockholm,46,2377081,1.935146509521552e-05,77.175076,14000862.00084,2402958.494752,15.77975200000003,0.001298,29.218304,3.663973
2020-07-28,SE-AB,Stockholm,78,2377081,3.2813353857104574e-05,85.576117,4889967.200252,2412086.737196,16.656157000000007,0.010994,27.02267,4.105262
2020-07-27,SE-AB,Stockholm,9,2377081,3.786156214281297e-06,73.682982,12477152.315701,2427061.40995,18.341975000000048,0.004153,30.451721,2.997359
2020-07-26,SE-AB,Stockholm,21,2377081,8.834364499989692e-06,69.954523,16488940.434929,2421534.36251,17.454282000000035,0.001266,33.347607,4.030615
2020-07-25,SE-AB,Stockholm,21,2377081,8.834364499989692e-06,65.484194,13252629.904282,2409999.117338,15.826315000000022,0.000254,33.290512,2.930884
2020-07-24,SE-AB,Stockholm,60,2377081,2.524104142854198e-05,59.05954,11508547.653652,2398446.873636,15.038267000000019,4.5e-05,33.304786,3.700927
2020-07-23,SE-AB,Stockholm,56,2377081,2.355830533330585e-05,55.045893,13314159.947103,2410099.548699,14.532501000000025,3.6e-05,34.125945,4.58954
2020-07-22,SE-AB,Stockholm,69,2377081,2.902719764282328e-05,58.167429,19729152.446683,2419122.521201,15.235287000000028,0.000225,36.00084,4.396939
2020-07-21,SE-AB,Stockholm,78,2377081,3.2813353857104574e-05,74.559054,12650730.717045,2416512.378254,15.348670000000027,0.001653,27.2267,3.542758
2020-07-20,SE-AB,Stockholm,23,2377081,9.67573254760776e-06,74.981972,9329164.164568,2418027.839001,19.353707000000043,0.005539,34.853904,3.377641
2020-07-19,SE-AB,Stockholm,18,2377081,7.572312428562594e-06,64.345456,14013134.209908,2431803.331444,20.853548000000046,3.3e-05,38.940386,3.001819
2020-07-18,SE-AB,Stockholm,30,2377081,1.262052071427099e-05,68.441764,12804424.062552,2437147.580814,19.555438000000038,5e-05,38.062133,2.895337
2020-07-17,SE-AB,Stockholm,78,2377081,3.2813353857104574e-05,61.78864,19994220.874895,2433445.011545,19.59650400000004,1e-06,39.940386,2.934974
2020-07-16,SE-AB,Stockholm,86,2377081,3.617882604757684e-05,69.108941,19454750.968934,2428323.564022,18.327656000000047,0.000214,39.04618,1.953533
2020-07-15,SE-AB,Stockholm,64,2377081,2.6923777523778112e-05,77.179432,7989140.654492,2425071.18115,16.265687000000014,0.000126,33.177162,3.094756
2020-07-14,SE-AB,Stockholm,88,2377081,3.702019409519491e-05,73.61118,9174171.939127,2425686.802687,16.10352800000004,0.001198,32.882452,2.31709
2020-07-13,SE-AB,Stockholm,31,2377081,1.3041204738080023e-05,77.348216,13561230.183879,2430744.214736,13.96011100000004,0.003088,34.869018,2.38228
2020-07-12,SE-AB,Stockholm,28,2377081,1.1779152666652925e-05,77.880359,13483164.209908,2430123.233207,13.874023000000022,0.004965,35.645676,2.449626
2020-07-11,SE-AB,Stockholm,73,2377081,3.0709933738059407e-05,77.347456,5429591.224181,2416041.140218,14.498145000000022,0.004276,37.274559,2.856112
2020-07-10,SE-AB,Stockholm,73,2377081,3.0709933738059407e-05,76.849685,14954765.466835,2412633.370487,14.090428000000031,0.002925,36.589421,2.265642
